id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
2624,Das Hornberger Schiessen,1993,6.02875,16,1.5,2,5,45,45,,Card Game ,,"Two card games based on a story of drunken townspeople firing their cannons to celebrate the arrival
of the Duke. Except being drunk, they fire at the sound of anyone approaching, so having gunpowder 
left when the Duke finally arrives means you're a bad Hornberger. Play Cannon cards, Beer cards and
 Duke cards onto rows, when two rows are closed, score. The second game allows a bigger table of rows.

",http://cf.geekdo-images.com/cpRXMKmHcnN_nWC4RT1YBXnh83I=/fit-in/200x150/pic13666.jpg
2626,Das Phantom,1993,5.002,25,1.3333,2,6,15,15,,,,"Extrapolated from the rules.

The frightful Phantom is on the move and spreading fear and fright.  He has kidnapped a beautiful, young woman from the village and brought her to the castle Zitterstein to an underground hiding place whose secret doors open only to the sound of a Violin and the smell of Roses.

Object of the Game
Each player must find a Violin and a certain number of Roses in the underground labyrinth:

With 2 players 6 Roses
With 3 players 4 Roses
With 4 players 3 Roses
With 5 and 6 players 2 Roses.

The first player to advance to the hiding place of the Beauty with a Violin and the correct number of Roses wins the game.

Contents
1 Gameboard
1 Phantom figure
6 Player's pawns
1 Large Phantom die
6 Special dice
32 Hexagon Tiles
24 Magic Cards
14 Roses
6 Violins
1 Rule book

How to play:
The oldest player begins the game.  He gets all the dice and rolls the black dice first.  He selects one of the dice and moves his pawn according to the number shown. Afterwards the second player takes one of the remaining dice and moves his pawn. Then the third player follows, etc.  The last player in a round must take the last remaining die.

Once all players have moved the start player rolls the large white die and move the Phantom accordingly.

Then all the dice are passed to the next player in a clockwise direction who follows the same procedure.

The Phantom
The player who rolled the black dice in this round moves the Phantom.  After all players finish their turns with the black die, he rolls the white die and moves the Phantom in any direction.  Afterwards the next player in a clockwise direction receives all the dice and the next round begins.

How Does the Phantom Move?
The Phantom leaves his Start place in any direction.
The Phantom may land on and over wall spaces and can also stop there. Phantom can move through rooms. It enters and leaves a room from any space.  The room represents a space and costs one point of movement.  The Phantom may not enter the End Space or a Violin Space.  He also may not move over them.

The White Phantom Die
It shows 1 - 5 pips and a Phantom.  The pips mean that the Phantom is moved a corresponding number of fields. If the white die shows the Phantom, the Phantom must be moved into an arbitrary room.  Then the player throws the white die one more time and the Phantom moves that number of spaces from the new room. The Phantom is an Obstacle. No pawn may land on or pass through a space that the Phantom is standing on.

The game ends when the player that possesses a Violin and the required number of Roses can enter the End space.  A player that reaches it only by exact count is the winner.

",http://cf.geekdo-images.com/iyq9LOJEJZSF7NTVAVpkKpe82Cg=/fit-in/200x150/pic253373.jpg
2628,Der Kleine Riese Kasimir,1998,5.7,10,1,2,4,30,30,Children's,Children's Game Fantasy ,Area MovementChit-Pull SystemHand Management,"Kasimir the giant is pleased. Here, in this meadow, it is beautiful, and someone has left small autos, boats and tiny bicycles, which look like play toys. After playing for a while with the toys, Kasimir becomes very tired and takes a little nap. When he wakes up, Kasimir is astonished. He is lashed to the ground. Around him are a number of tiny men. Hey, who are you and why have you tied me up?. We are the Small Ones,  answers one of the tiny men, and you are so terribly large that we were afraid of you. Please untie me... I just wanted to play with the beautiful toys, said Kasimir. I must go home before it becomes dark, otherwise I'll make my parents worry. The tiny men have compassion on him and let him loose. Kasimir thanks the Small Ones and promises that he will come back soon to play.

Goal
The players help the Small Ones to untie Kasimir. They collect the pegs which have different point values. The player, who helps best and collects thus the most points, wins.

",http://cf.geekdo-images.com/G5rmzRs-JUXNTG5SgCuS_QkB69Y=/fit-in/200x150/pic30496.jpg
2630,Die Bombe,1998,5.51429,21,1,3,6,20,20,,Card Game ,,"In each round, 2 cards are placed face up. Players then secretly bid on for those cards. The highest bidder can pick one of the two cards to keep. However, that player also receives minus points in the amount of his bid. The player with the second-highest bid gets the remaining card for nothing.

The cards
There are 6 bombs, 12 red and 12 green value cards. The value cards are worth from 3 ?25 in both colors. The values ascend by twos: 3, 5, 7, 9 ... 25.

Preparation
Each player receives a paper and a pen. Each player prepares a small table for the minuses on his paper. Leave enough space for bids beside the table.

The bombs and the value cards are first separated. The value cards are mixed, and 2 are put on the table face up, side by side. The remaining value cards are now shuffled well with the 6 bombs and the stack is placed face down in the middle of the table.

Play
Each player secretly makes a bid.  All players must bid at least 1. Bids can be no higher than 40. Now all players announce their bids.

1. The player with the highest number writes it in his deficit table. Now he can select one of the two face-up cards and keeps it in front of him.

2. The player with the second-highest number takes the remaining face-up card and keeps it in front of him. He does not write in his deficit table.

Now all players cross out their listed bids. The top two cards of the face-down stack are uncovered and the next round is played in exactly the same manner. Subsequent rounds are played in this way until the stack is completely spent. Then the final scores are announced.

Each player must display all cards won in plain view, with colors separated. Each individual number must be visible.

The bombs
When a player takes a bomb, it must be played immediately. The player gives the bomb to a player of his choice covering one of his red or green value cards! The player receiving the bomb must set it and the covered value card aside so that it will score nothing at the end of the game.

What happens if several players tie for the highest bid?
 Only the players who tied for the highest bid continue to bid on the card. Only 1 card is up for bid  and the remaining face-up card is put aside.

Final score
First the red cards are totaled, then the green in the same manner. Each player adds the values of his red cards. The player with the most red cards doubles the sum of his red cards; all others receive only their normal red-card points. If several players tie for the most red cards, all these players double their red points.

The points for the red and green cards are added. Minus points are subtracted. The total value of all cards won and minuses are announced at the end the game. The player with the highest score is the winner.

",http://cf.geekdo-images.com/5511B-VyMUsHDmjza0cKb8xrc2o=/fit-in/200x150/pic718562.jpg
2631,Die Chinesische Mauer,1994,5.5475,20,2,1,4,45,45,Abstract,Abstract Strategy ,Tile Placement,"Extrapolated from the TRANSLATION:

Die Chinesische Mauer (The Chinese Wall)
Game contents:64 tiles
Game materials: Tiles -- each tile shows four towers. Attached to the towers are walls of the same color. The towers and walls are in the colors red, blue, yellow and white.

Goal of the game:

The goal of the players is to build the longest possible chain of towers and walls of their color. Ideally these chains should reach all four sides of the complete play area. But the chains of the fellow players inevitably get in the way ...

",http://cf.geekdo-images.com/3B1MXciFxssK91KlEnE7E3gpM9g=/fit-in/200x150/pic25294.jpg
2634,Quo Vadis,1978,6.51786,28,2,2,2,10,10,Abstract,Abstract Strategy ,Betting/WageringSimultaneous Action Selection,"From the box:
Omar Sharif's mental push and pull for two players. A great new game of fast strategy, withs and bluff.
This is a proprietary version of a paper and pencil game Footsteps. The board is a line with seven spaced on it. A single marker is placed on the center space. Both players start with 50 points. Each makes a hidden bid simultaneously. High bidder gets to move the marker one space closer to himself. Both players reduce the number of points by their bid amounts. Winner is the first to move the marker to the third space closes to him.

Online Play


     Vying Games (under the name Footsteps)


Similar Games


     Quaak! from Dirk Hanneforth (1994)


",http://cf.geekdo-images.com/aCvCw5_slgS9hPrln011R-w-Zi4=/fit-in/200x150/pic6518.jpg
2636,My Brain is Bleeding,2001,4.63158,19,1,2,6,60,60,Abstract,Abstract Strategy Card Game ,Campaign / Battle Card Driven,"Players are future hackers trying to avoid a deadly computer virus. There are three different types of cards in the game: Nodes, Double Nodes, and Specials. The nodes represent the different nodes on the net that you need to move through to stay ahead of the virus. Players are eliminated one-by-one by the virus until the last person remains and is the winner. A quick and dirty little game. The quality is fair and the rules are simple.

",http://cf.geekdo-images.com/kWVKrQJUe_TsyQUpilM-UsSnKao=/fit-in/200x150/pic463838.jpg
2642,Frontrunner,1992,3.75,4,0,2,4,90,90,Abstract,Abstract Strategy Political ,Campaign / Battle Card DrivenRoll / Spin and Move,"A humorous political board game in which players are candidates for the nation's highest office. Players must choose which states to campaign in, how you will spend your $30 Million dollar campaign budget, how to fend off the attacks of opponents, and how to avoid career-ending scandals. The game stresses the humorous side of presidential politics through the use of political cartoons. Media Cards feature the headlines of real-life prominent daily national newspapers (such as the Arizona Republic, Washington Post, Detroit Free Press, Chicago Sun Times, etc). State Cards feature historic and geographic highlights of each state. The game lasts through 30 days (turns) of a campaign (or 15 days for shorter games). The winner is determined by which player has the most Electoral Votes (out of the 538 actual votes).
The game was updated in 1994 with minor changes to the rules.

",http://cf.geekdo-images.com/TWup5X1eBOD-go5ojNDnMPCArY4=/fit-in/200x150/pic6904.jpg
2644,Who Framed Roger Rabbit?,1987,4.19444,9,1,2,4,60,60,,Deduction Movies / TV / Radio theme Murder/Mystery ,Pick-up and DeliverRoll / Spin and Move,"Based on the movie, this game's object is to discover your opponents' identities, find the Will and return to your home space.

On your move, you roll two dice (black and white); you move as indicated by the white die (1-6), adding the black die (1-3) if you choose to.  Movement around the board can be accelerated by the Trolley or by Benny the taxi cab (each uses his own special die to move, which boils down to a 1 in 6 chance of stopping --this mechanic pervades the game as you'll see).

Identities can be guessed by looking at cards set up on the board; each shows half a character's picture, in a player colour.  Once you've seen both halves of a given colour, you're allowed to guess that character as that player's identity.  Each correct guess allows a search for the Will, checking the Confidential cards that lie on the Dip Cannon circle.  Once a player has grabbed the Will, the others go after him and forget about identity-guessing.

You can steal the Will by Dip Cannonning the Will-holder, by sending a Weasel after him or by landing on him by exact count.  To use th Dip Cannon, you use your (one and only) Dip Cannon card or one of the Judge Doom cards you've previously found, then roll the Dip Cannon die.  Each Dip rolled turns the cannon one space towards your target; the cancel dip die face stops the process altogether.  If you successfully Dip him, he drops the Will and is sent back to any home space.  Weasels work in similar fashion, the Weasel token starting beside your token and moving towards its quarry with each successful weasel die throw.  Used Weasel cards may be recovered by landing on a special space in the Dip Cannon circle.

",http://cf.geekdo-images.com/23jPMCWJHh8Jk0KySxU9DF7roeM=/fit-in/200x150/pic6514.jpg
2647,MediCumLaude,1993,1,1,0,2,6,45,45,,Medical Trivia ,Dice Rolling,"A trivia game in which the indicated youngest age for play is 5th year of medical school. The goal of the game is to answer 5 questions in 4 topic areas, mirroring the exams one takes to become a licensed medical doctor. The game is considered good enough to prepare students for their first official exam. Others may not enjoy the game all that much.

May be played in partnerships.

Components include large gameboard, sand timer, 6 large pawns, 1 large die, rules, 580 multiple choice question cards, color double-sized cards with posters of the exams.

",http:-1
2648,Talk Show,1994,5.74,10,1,3,6,30,30,,Bluffing Deduction ,Simultaneous Action SelectionVoting,"Scruples meets Balderdash. Players alternate roles as Host, Celebrity, and Audience. The Host asks the Celebrity a question. The Celebrity writes down his/her answer, while the host writes down a fake answer. The question and answers are read to the Audience who try to pick the real answer.

",http://cf.geekdo-images.com/4x3-Y29-6YEVVfquOwtIIgN_QVs=/fit-in/200x150/pic16064.jpg
2650,Infection,1998,5.24074,27,1,2,8,60,60,,Medical Trivia ,Roll / Spin and Move,"Players roll dice to race around the board, catching diseases and trying to be cured.    Catch diseases left in public places, pass diseases to other players, get cured in  the medical stations. Medicaid, Christmas bonuses, and the lottery help pay the  bills. Diagnose your disease in the Info center, get it wrong and you catch the  disease!

Disease cards provide a wealth of information, are color coded to indicate severity from  basic diseases to major communicable  diseases. Each card includes both the  common and Latin name, causes,  symptoms and treatments.   Multiple medical  libraries and medical professionals have  been consulted to insure the accuracy of the information.

Treatment options and prices  vary over a large range. Visiting the Voodoo  Doctor is the cheapest way to go, but his results can be unpredictable. The  intensive care center has the best service, but is the most expensive place to be cured.

",http://cf.geekdo-images.com/m8g9OjjAL_qjrkZ5RRVpM5TfZEE=/fit-in/200x150/pic325392.jpg
2654,Snap,1997,3.6,10,0,3,5,30,30,,Card Game ,,"The Snap deck consists of 60 cards in 4 color suits. The cards are numbered front and back from 1 to 15. The game is played in two phases. In the cool phase, players draw and discard cards in turn order, with the stipulation that the discarded card must be higher in value than the one drawn. This continues until one player is satisfied with the mix achieved in his/her 7-card hand and calls Snap. At that point, the hot phase begins, with players slapping cards at will - although one at a time - on the discard pile. When two cards with with matching color are placed one over the other, that suit becomes the winning suit. Players then score points for cards of that color in their hand. Players also score for all other cards of any color with numbers matching their winning-suit cards remaining in other players' hands (except for cards valued 10 and above). It is suggested to play as many rounds as players in the game, with the player achieving the most points overall winning.

",http://cf.geekdo-images.com/xivMyMmNnRGnTRNikJ5t90vincY=/fit-in/200x150/pic265637.jpg
2658,Integralis,2001,5.9,5,2,2,4,60,60,,Card Game Economic ,,"Integralis - The big free-for-all at the bookbinding shop.

Integralis is a game about the bitter fight to fulfill jobs. In this game, you are the leader of a project team in a bookbinding shop. Together with your team (your cards) you try to handle the mountain of incoming job. There are small orders, which are relatively easy to fill but yield only small profit, and big orders, for which a great deal of work must be done. Big jobs also bring big profits, however. The prize that our team receives for a successfully completed job is dependent on the number of tasks. However, the number of machines is limited and the competition among the teams is rough. No methods are shunned in the constant effort to keep away opposing workers or hinder their performance, not even bribery or sabotage. The only thing that matters at the end of the game is which team has the most money.
-From English rulebook

",http://cf.geekdo-images.com/Z7wt6sEbh_jeB7hfPqR8ghgndm4=/fit-in/200x150/pic36772.jpg
2659,Die VampirConnection,2001,5.51818,22,2,3,6,60,60,,Card Game Horror ,Pick-up and DeliverSet Collection,"The Vampire Connection

In this game, you take on the role of a vampire and must provide yourself with blood.  To do this, you visit a nearby village and carry its inhabitants off to your castle, in order to more easily get their blood.  But you are not alone, other vampires are also keen on the inhabitants of the village and they won't hesitate to steal them from your castle.  The competition among the vampires is rough and the life of an immortal, which depends on that red elixir of life, is not that easy.
It is apparent that there are vampire hunters in abundance throughout the area and they consider it their sacred task to drive stakes into the hearts of peaceful vampires.  But, fortunately, you have a hunchback assistant, that can revive you.
What's that?
You just sent him away?
Well, that wasn't too bright of you...
How will you do as an immortal?
The winner is the one among you who sucks the most blood from the village that you afflict
-from English rulebook

",http://cf.geekdo-images.com/LtiihNVsqO4eEQ-MIhVZosNd2gE=/fit-in/200x150/pic28158.jpg
2660,Bid It Right: The Price is Right Card Game,1964,6.08333,12,1,2,4,20,20,,Card Game Movies / TV / Radio theme ,Auction/Bidding,"Bid It Right - The Price is Right Game

Everyone who watches 'The Price is Right' show on TV, will enjoy playing Bid It Right at home.  The object of the game is to out-guess the bid your opponents will make and win prize money.

Each player has 15 bids cards from $10 to $150.  Each turn a prize with value from $10 to $150 is turned up.  Every player places a bid card.  The highest bid takes the prize and all bid cards used are discarded.  If there is a tie for the highest bid the lowest bidder takes the prize.

",http://cf.geekdo-images.com/Iye2FnNPDfi8r7Z2_RDToB05MoQ=/fit-in/200x150/pic21988.jpg
2661,Small Soldiers Big Battle Game,1998,5.2619,21,1,1,4,30,30,Wargames,Children's Game Dice Miniatures Movies / TV / Radio theme Wargame ,Action Point Allowance System,"Gorgonites Vs. Commando Elite - Command Your Army

This game is played on a hex board with a 3-D backdrop and built in spinner.  Spin the spinner, roll the die, move your men, load the catapult, remove your opponents men, and capture the flag.
Included with this game are twelve detailed and paintable figures and a skateboard catapult.

",http://cf.geekdo-images.com/jjrVk-KePNVUt8cNGZ9eENa2a-I=/fit-in/200x150/pic55072.jpg
2662,Super Giant Monster Showdown: Destroy Tokyo Tower,1999,6.57778,27,1.6667,2,6,120,120,,Card Game Expansion for Base-game Fighting Movies / TV / Radio theme Science Fiction ,Modular BoardVariable Player Powers,"Destroy Tokyo Tower is a campaign sourcebook for Super Giant Monster Showdown.  It includes 25 different scenarios with maps showing city card layouts for each, a handful of unique new Defense Units and 25 new Event cards.  Scenarios include The Great Monster Egg War where a giant egg falls from space and will eventually grow into a baby monster, and Terror at the North Pole where the monsters play as 2 teams - the Ice monsters goal is to change the entire map into a glacier, the other team's goal is to melt all the ice on the map.

",http://cf.geekdo-images.com/_paV_cVlGz38Bp7HW2SIr5SJuY8=/fit-in/200x150/pic6838.jpg
2663,Super Giant Monster Showdown: Cybernetic Attachments,2000,6.51,20,1.8,2,6,120,120,,Card Game Expansion for Base-game Fighting Movies / TV / Radio theme Science Fiction ,Modular BoardVariable Player Powers,"The Cybernetic Attachments expansion set for Super Giant Monster Showdown adds approximately 190 new cards for use with the base game.  If you've created your monster all the way to its Power Sources and still find it lacking oomph, a new set of cards called Cybernetic Attachments can be used to augment Monsters during the creation phase with wheels, cannons, lasers, the ability to emit drones, heavy duty armor, signal jammers (for controlling an opponent's Defense Units) and more.  Each Cybernetic Attachment card functions as a body part, 1 unit of Cyber-Power (like the power sources from the base game, Gaia,Alien,Chemical,Radiation,Fire,Electricity), and 2 points of Armor!  These account for 90 of the new cards, the other 100 consist of new Bio, Physical Modifiers, Powers, Map, and Event cards.  Also included are some new rules (the Monster Challenge), and new attack types (Sticking Holds and Life Drain).

",http://cf.geekdo-images.com/5sQnVIjsLGMONDVgWROdhRbqnQs=/fit-in/200x150/pic6836.jpg
2664,Push Over,1981,4.91379,29,2,2,4,20,20,,Racing ,Dice Rolling,"The players race around a circular track to accumulate points.  The player pieces are mounted piggyback on neutral carriers.  On your turn, you roll up to three dice (1, 1, 2, 2, 3, 3), aiming for 4 or less --one die at a time.  If you get 4 or less on two dice, you move twice the amount, if you get it on three, you move thrice.  If you total more than 4, you're busted and your piece goes off board, plus a chip is added to the pot (initially seeded with 1 chip).  As pieces move, they push those in front of them on the track.  There are two exit tracks where you get to push pieces over the side.  Whenever this happens, you also add a chip to the pot.  You can get back on track only if there is a carrier piece available.

As you pass the pot, you grab the chips there (and seed it again with a chip).  First player to 10 chips wins.

",http://cf.geekdo-images.com/ZnXj7jNDmUcCQPwA_2hWjbF2BHo=/fit-in/200x150/pic259931.jpg
2670,Web of Power: The Vatican,2001,6.65331,151,2.5455,3,5,30,30,,Expansion for Base-game Medieval Territory Building ,Area Control / Area InfluenceRoute/Network Building,"Free expansion to Kardinal & König.  Handed out at Essen Spiel 2001.  Introduces the Vatican, an area where Advisors can be played to (potentially) increase the value of a player's on-board pieces.

Expands:

    Kardinal & König/Web of Power




",http://cf.geekdo-images.com/R7pqjCh4oL8TI9jgUwG0vlSaeRQ=/fit-in/200x150/pic98755.jpg
2671,Cheeeese Please,1997,5.83333,6,1,2,4,30,30,Children's,Children's Game ,Roll / Spin and Move,"Kids game where everyone tries to get as many mice back to the mouse hole.  Falling in a trap can get one of your mice stuck, but it lets you or your opponent stop on that space safely.

(Not to be confused with Cheese Please/La Fromagerie by Hans Ulrich)

Ages 8 and up.

Re-implements:

    Dorada.




",http://cf.geekdo-images.com/gU-6PpsPA5EOnR7qD_67y1Ou4-w=/fit-in/200x150/pic202932.jpg
2673,Hesketh's Legacy,1999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2677,Commercial Crazies,1985,5.2619,21,1,2,4,20,20,,Memory Movies / TV / Radio theme ,Simultaneous Action Selection,"Commercial Crazies is a VCR game where you watch a commercial and then answer a question regarding some minor detail in the commercial you just saw. You need to answer three questions correctly to win.

The big draw for the game is the commercials. They are classic 80s commercials from Sedelmaier, the guy that brought us Where's the beef? and the fast-talking FedEx guy.

",http://cf.geekdo-images.com/aVIheaPGS3O9mdGctC8T4Ng-IkQ=/fit-in/200x150/pic14930.jpg
2683,Join us Together,1997,0,0,0,2,4,10,10,Children's,Children's Game Dice ,,"A game where children collect all the parts of their wild animal by throwing the correct number on the die.  Then they must assemble the pieces and the first to complete their wild animal is the winner.  
Ages 4 - 7.
Contains the common rhinoceros, the Indian tiger, the African elephant, and the African giraffe.

",http://cf.geekdo-images.com/oXOw2DarWVw-zLryNRhw-4HPXZU=/fit-in/200x150/pic137297.jpg
2685,Acronym,1985,6.66667,3,3,2,8,60,60,,Trivia ,,"This game is a Trivial Pursuit type game, with players trying to find the meanings of various acronyms in the categories: corporations, products and slogans, agencies, proverbs, science, sports and rebuses, movies and music.
In addition to acronyms the questions have anagrams and rebuses.

",http://cf.geekdo-images.com/F9-PK-C7bv6yTaUpa-lSt_OU5LQ=/fit-in/200x150/pic43974.jpg
2687,Baseball Card All Star Game,1987,4.44286,7,1,1,2,45,45,,Card Game Sports ,Modular Board,"This game is played with cards from your baseball card collection.  Each player chooses cards for each position and the game plays just like a baseball game.  Using a die roll, a conversion chart and the baseball players stats, the results of being at bat are determined.

",http://cf.geekdo-images.com/VyA2drQSiQJpzV_WiAR77-T93k8=/fit-in/200x150/pic56356.jpg
2691,Lancer,1973,7.375,4,0,2,3,30,30,Abstract,Abstract Strategy ,,"Lancer is a fast-moving strategy game that combines the best parts of checkers and Chinese checkers, with original variations of its own.  It is played on a board of hexagons, so that movement and capture can take place in six different directions.  Any number of captures can be made in one turn and pieces may jump over their own men.  The game includes two playing surfaces, one on each side of the board-one for two players, one for three players
-from rulebook

Re-Implements:

    Astro Blitz




",http://cf.geekdo-images.com/tTL0_qBtPH-7Ag5fLnCz3-lzd44=/fit-in/200x150/pic250058.jpg
