id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
9412,Chesstique,2004,6.4,5,3,2,6,45,45,Abstract Wargames,Abstract Strategy ,Grid Movement,"From the first paragraph of the instructions:

Chesstique is a fun strategy game for 2-6 players of almost any age. It has its roots in the classic game of Chess, but don't let that fool you. This game feels and plays differently than other chess-based games you may have played. The rules are easy to learn, [and] you can be playing in a matter of minutes. Mastering Chesstique's new and complex strategies will be a challenge.

The pieces are nicely finished, hand-stamped wooden cubes with traditional chess symbols on five of the six faces. 'Chesstique comes with a nice cloth board in a matching cloth drawstring bag and one double-sided page of instructions. Winning is based upon victory points earned by taking opposing pieces, and several interesting variants are provided.

",http://cf.geekdo-images.com/nR6Xv4J8hsR9FsagGfeMnaqLnNs=/fit-in/200x150/pic40796.jpg
9413,"Lesnaja: 'The Mother of Poltava' September 29, 1708",1984,6.52778,18,2.6667,2,2,180,180,Wargames,Age of Reason Dice Expansion for Base-game Wargame ,Dice RollingHex-and-Counter,"Sub-title:the Mother of Poltava in The Wargamer Magazine #30 and is a supplement to the Peter the Great game in Wargamer #27 although this is a complete  separate game in itself requiring SOME of the components from the previous game, namely the RULES section.

The components for Lesnaja are: a small 8-1/2 by 11, 6-Color Mapsheet; 60-cardboard counters- (die-cut); a RULES sheet; and players must provide their OWN [6]-sided DIE prior to play.

The Mapsheet has a very Light YELLOW color overall with Light BLUE (Swamps), Dark BLUE (River), Light GREEN (Groves), Dark GREEN (Woods), RED (Objective  Supply Hexes),  BLACK (Roads, Town, Bridge, Ford, Set-up Letter Hexes). The Game counters are BLUE (Swedish)  GREEN (Russian) with BLACK print on both Front  Back. The RULES sheet is just over a page in length with a Historical commentary, with NEW Terrain, Optional Rules, Victory Conditions, and any Special Rules to be used pertaining to this particular battle.

",http://cf.geekdo-images.com/rmyBSrU1wYSe-MFZiQryvbyoYxM=/fit-in/200x150/pic124295.jpg
9414,Rules for modern naval warfare 1950-1985,1985,7.33333,3,0,2,2,120,120,Wargames,Nautical Wargame ,Dice RollingPaper-and-Pencil,"These rules have been designed to simulate a modern naval action involving surface ships, submarines and aircraft of todays (1980s) navies, using the recently introduced range of 1:3000 scale warships.

The rules were originally designed for a large scale naval campaign in which large numbers of ship8 would be engaged in combat. To achieve this it was necessary to generalize certain areas for the sake of playability this, whilst not giving absolute realism (which can never be achieved in a game), resulted in a very fast and enjoyable game. The rules are not designed for a single ship v. single ship combat, as it was considered highly unlikely that in any future Warpac/NATO conflict a solitary NATO ship would come across and fight a solitary WarPac warship. The more likely course of events 1s for the WarPac (Soviet) navies to sail (by devious routes) to prearranged rendezvous points several days before hostilities are due to commence. From there the Task Forces prime function would be to disrupt the American reinforcement of Europe; to intercept and destroy the Vital oil cargoes in the Arabian Gulf, off the African coast and in the Indian Ocean; to prevent the transfer of allied warships into and out of the Mediterranean, and to harass the US Pacific Fleet (with the idea of drawing forces from the Atlantic to keep the Pacific Fleet in being to counter any threat in the Pacific) A further option open to the Soviets would be to use the obsolete Kynda class cruisers to bombard US coastal cities with their long range missiles, compelling the US to keep back warships to protect their own coasts.

In any of the above scenarios the Soviets would use their ships en masse to achieve their objectives. It was with those actions in mind that these rules were written, to enable the Wargamer to fight through the Atlantic convoys, to endeavor to keep the oil flowing or to fight for the glory of the revolution and crush the wicked capitalists (even if it costs you your life comrade). It is hoped that the users of these rules do know something of modern warships and win use this set as the basis of a campaign involving a number of wargamers as it is only when there are large numbers of ships involved that the maximum enjoyment can be obtained.

Scale
1 move = 2.5 minutes
1 inch = 1km
2mm/turn = 1knot

",http://cf.geekdo-images.com/WOo_CMcCBPHPM5V1c0zyKhntAig=/fit-in/200x150/pic39246.jpg
9417,Explorations,1980,4.72727,11,0,2,4,90,90,,Educational Travel ,,"The goal of the game is to collect the maximum number of victory points by becoming citizen of various cities of the world. In order to become a citizen of a city, a player must travel around the globe to learn the city language by collecting language cards. The game uses lite brite pegs to indicate which player is a citizen of each cities.

",http://cf.geekdo-images.com/oaKNixZZxGclSzdPQ6222TGoXEU=/fit-in/200x150/pic109050.jpg
9419,Fort Knox,2001,4,1,1,3,5,20,20,,Memory ,Memory,"From the Homepage of Kidult Game:

Fort Knox is a game of logic that will put to the test the abilities of an unknown band of robbers.
At turn one of the players will guard the safe and will protect its contents thanks to a numerical combination that he has chosen. The remaining players (from 2 to 4) will have to discover the combination paying maximum attention to the Clicks of the opening mechanism as it rotates. All of the players compete to decipher the opening code, but... the money will go to the player who will be able to open the safe for first thanks to the clues he found and from the other players as well: eyes wide open and ears unplugged and please! it is absolutely prohibited to write down notes, in the vault there isn't light to write things down and you certainly can't turn the light on, risking to be discovered. A suggestion, it's lots of fun to play Fort Knox in more rounds, as many as the number of players so that each one at turn can be the guard.

Download the game pdf file at the Kidult Homepage.

",-1
9420,Hear 'N Seek,2004,5.8588,25,1,2,6,20,20,Children's,Children's Game Memory ,Memory,"This is a memory game that uses ears instead of eyes.  The active player has ten pairs of cards face-down in front of him.  He picks up cards and listens to other players perform the sounds depicted on the side that he cannot see.  With every second card picked up he either receives a negative point for drawing an unmatched pair or gets to pick up a matched pair.  Play shifts to the next player once all of the cards have been picked up.

",http://cf.geekdo-images.com/44HypDP3e2SP_4L-OX8qgXEdpZs=/fit-in/200x150/pic186559.jpg
9421,The Official New York World's Fair Panorama Game 1964-1965,1964,3,1,0,2,4,30,30,,,,"This contains 64 cards (58 Exhibit cards and 6 Unisphere cards). 4 Cards of punch out color disks one color for each player. Several unused score cards, and a large fold out game sheet with 9 full color scenes of the fair 1964-1965.

",http://cf.geekdo-images.com/Zq9XBBaF8_mOw36Nc-fP6eG82uA=/fit-in/200x150/pic60755.jpg
9422,Galeone Galeotto,2001,5.11111,9,1,2,6,10,10,Children's,Children's Game Memory Pirates ,Memory,"From the Kidult Homepage:

Enroll your pirate crew, hoist your anchor and set sail for the conquest of seas. Dont forget to charge up your cannons to shoot down your enemies sails. Galeone Galeotto is a game of luck and memory.
You first have to try and pick up from the table your four pirate cards with different colors, before forming the ship crew.
Pay attention, if you pick up a pirate in a color you already have just put it back on the table... then try and recall where your enemies have put them, one never knows!
Once your crew is recruited, the whole staff is completed and you can start firing at the enemies galleons. You pick up cannon cards that allow you allow to hit other sails with a given color: the yellow cannon hits a yellow sail, the green cannon a green sail...
Yet you have to set the strategy and decide which galleon you want to shoot at.
Sail before the wind and... fire!

Available as pdf download on the Kidultgames Homepage.

",http://cf.geekdo-images.com/n9ncJOQpSa8HY8X0ZITDxXlQTcw=/fit-in/200x150/pic75182.jpg
9423,Bingolino,2004,6,1,0,2,4,20,20,,Children's Game ,Pattern Recognition,"A 4x4 version of Bingo in a metal box with art by Ulrike Fischer.

Goal
Being the first to cross out a vertical, horizontal or diagonal row of four numbers twice.

Game play
Each player gets a sheet from the notepad. It shows a 4 x 4 grid, into which each player writes the numbers 1 to 16 in a distribution of their choice.
Players then take turns randomly drawing a chip (also numbered 1 to 16) out of the bag. They say the number and everyone crosses out that number on their sheet. This is repeated until a player has crossed out a vertical, horizontal or diagonal row of four numbers. This player gets to stamp a crown on their sheet and a new round starts.
The first player to collect two crowns wins the game.

",http://cf.geekdo-images.com/ZecdbkJQJQSb4gKGABi4yTNmtC4=/fit-in/200x150/pic63965.jpg
9424,Operation: Thunderclap,1985,6.14286,7,0,2,3,240,240,Wargames,Wargame World War II ,Dice RollingHex-and-CounterSecret Unit Deployment,"Sub-title:The Attempted Breakout  Relief of the 6th Army Based on the Stalingrad Campaign and the German's abortive battles to Blitz through the Soviet's in order to link up with their surrounded 6th Army.

The components consist of the following: an illustrated(by Bill Keith)Cardboard Bookcase style Box; a 17-inches by 22-inches 6-Color Mapsheet; a Full-size Rules Booklet; a Cardboard Countersheet(238 total); an Errata Sheet; AND a 6-sided DIE.

The Mapsheet is overall Light BLUE, with BLUE water features, GREEN Woods, GRAY Higher Ground, RED with BLACK lines Hills, RED-dotted Start-line, RED-slanted-line Stalingrad Pocket Hexes; RED-enclosed-Star Soviet Supply Hexes designations; BLACK Roads, Trails, Town, City, Airfield, German Cross Supply Hexes designations, Names, lettering,  Mapsheet edges. The Rules Booklet has 2 Sections with the 2nd part providing the Set-up for Play of up to 3 Scenarios, the Rules for Solitaire Play, and plenty of Charts  Tables which SHOULD be copied or cut apart for use during the game. There is even a Reduced copy of the Game map if players should feel the need for using one.The cardboard Game Counters are Dark PINK with BLACK  WHITE print for the Soviets, and Light GRAY, GRAY, Light PURPLE, and BLACK with WHITE  BLACK print for the Germans using mostly NATO style symbols  a few silhouettes for Type designations with some Informational markers also provided. The Errata sheet has some misprinted Counters information, Tiger Battalions Breakdown  Jammed Rules, Set-up clarifications, and the Terrain Effects on Combat table.

The 3 Scenarios are: (1)Operation:WINTER TEMPEST-an Historical depiction with up to 6 Variants; (2)Manstein's WISH:the Early Attack;  (3)The Maximum Effort. The SCALE of the Game is given as (4)-Miles across for each HEX, each TURN equals (1)-Day, and Units are Battalion to Divisional level with Headquarters for Division to Army level. The Sequence of Play is as follows: 1.Mutual Supply Determination Phase plus possible Mud Conditions die-roll; 2.German AIR Phase; 3.German Movement; 4.German Combat; 5.German 2nd Movement; 6.German Special(Mech) Combat; 7.Soviet Artillery Barrage Phase; 8.Soviet Movement; 9.Soviet Combat; 10.Soviet Special(Mech) Combat; 11.Mutual Disruption Removal Phase; 12.New Turn-Move the Marker 1 box to begin again. NOTE:There is NO Soviet 2nd Movement-ONLY the German MECH-types are allowed this. Reinforcements will enter PLAY during their respective Player's initial(1st) Movement Phase.

There are SPECIAL Rules for: Headquarters-Tracing Supply  providing Artillery Support(2-Hex Range); Supply CONVOY(Germans ONLY); Troop QUALITY; AIR Points-Ground Support(Both) or Stalingrad Supply(Germans ONLY); Weather; Combined ARMS attacks; Engineer, Machine Gun,  Anti-Tank units; Combat shrifts; Operation:THUNDERCLAP-the Breakout;  the Surrounded German 6th ARMY.

The SOLITAIRE game has provisions for a Player to see how well they perform as EITHER side during a game. GERMANS:There are Objectives set up for the NON-Player side centered around the 3 PANZER Divisions involved and when some are accomplished or moved to, then NEW ones are determined that they'll have to achieve and this process continues throughout the game. The entrapped 6th ARMY has it's OWN Breakout Decision Table as well. 
SOVIETS:The various Soviet CORPS/Armies have differing Objectives according to their COMPOSITION and the GERMAN's Units near them which produces a Modifier which is then applied to the SOVIET die-roll on the Objective Table. This can result in the subject CORPS/ARMY adopting an Elastic-Defense, Fighting-Defense, Hold-at-ALL-Costs, Advance-to-Contact, Limited-Assault, or All-out-Assault which are further explained in the RULES Booklet in greater detail.

THIS is one of the more professionally produced Games by Perry Moore, et al, and takes an unusual tact in that the Units have Movement Designations using LETTERs instead of NUMBERs for them. These are H-horse drawn~[6]-Movement Points, L-Leg powered(Infantry)~[4]-M.P.s, T-Track equipped~[9]-M.P.s,  W-Wheel based~[10]-M.P.s. Units will also have a Troop QUALITY letter with E=Elite, D=Depleted and NO letter=LINE. This can affect COMBAT  RETREATS, which result in Disruption for Depleted Units although Elite  Line Units are not so affected. The SOLITAIRE Rules have been extensively detailed to allow Players to experience the game system and formulate some strategem which they can apply in some future game against a worthy opponent.

",http://cf.geekdo-images.com/5W2lYup4LaeqpOP3960HzFBDk5w=/fit-in/200x150/pic61732.jpg
9425,"Häuptling ""Kleine Feder""",2004,6.5,6,1,2,4,15,15,Children's,Card Game Children's Game Memory ,Hand ManagementMemorySet Collection,"From Haba.de

Chief Little Feather
The little Indian has to prove to be good at reading tracks in order to become Chief. 
Who with a good memory and a bit of luck will reach the searched for location first? 
A collecting and memory game for 2-4 players.  Age 5-99.

Stored in a tin teepee. Tin stands 4.8 tall. Comes with a wooden Indian and a pack of cards. Recommended for ages 5 - 99.

Illustration: Ulrike Fischer


",http://cf.geekdo-images.com/jOpGHBNkww5u2q-Zi1TzEtW8WPs=/fit-in/200x150/pic682971.jpg
9428,La Ruée vers l'or,1975,4.025,4,0,2,4,10,10,,American West ,Area Movement,"Defend yourself against the malicious one. Fight in a duel to gain your bread. Game board contains the charming city with its prison, hospital and bank. Players must carry the discovered gold to the mine away from the adversaries.

La Rue vers l'or uses the same prospector figures and a similar layout to Goldrush, but is apparently a different game.

",http://cf.geekdo-images.com/HKTFVCx9Qf6hmjPhoGkPj5CZyAg=/fit-in/200x150/pic253118.jpg
9429,Cités nouvelles,1974,5.5,6,0,2,4,60,60,,City Building Territory Building ,Tile PlacementTrick-taking,"Cits nouvelles/Wohnprojekt 88 is a trick taking board game played with tiles.  A series of hands are played, with each player trying to collect one type of building (bungalows, houses, apartment buildings, and high rises).  After the hand, players who collected the type of building they specified place the tiles they collected on the board, scoring points.

",http://cf.geekdo-images.com/hAD1Iecdfb8JogtqrWaS9xC8Yyw=/fit-in/200x150/pic361347.jpg
9430,Your Money,1985,4.41667,6,3,2,4,60,60,,Economic Educational ,Roll / Spin and MoveSimulation,"From the Rules Booklet -

In this game you will play a fictional role - either as an adult individual or a married couple. You will make investment decisions for your character over an imaginary 25-year period of his or her life or lives. You will be faced with a wide range of investment options - some safe but sure, others risky but potentially very rewarding. Whatever investments you choose will be affected, favorably or unfavorably, by the economic climate - which rarely remains stable for very long. The object of the game is to provide your character with as much financial security as possible. To be successful, you'll need a combination of skill and luck, as you try to anticipate changing economic times while also taking into account your character's special strengths and weaknesses.

",http://cf.geekdo-images.com/4fbzK8MlEQfuG5EX0A_GnDo8aCY=/fit-in/200x150/pic39368.jpg
9431,Wörterspaß,1977,4,1,1,2,2,30,30,,Card Game Word Game ,,"The ideal party game for children or the whole family.
It can even be played in twos.

It is a matter literally of guessing hidden words of a type which the player has called before.

Using imagination, deduction and some luck a player can find the right word quicker than all others.

",http://cf.geekdo-images.com/H946p8YtitO9__yIv-9mANWxp5s=/fit-in/200x150/pic39724.jpg
9432,The Brain Game from Australia,1987,5.66667,3,2,2,2,20,20,Abstract,Abstract Strategy ,Pattern Building,"In total it's nothing more than hyper-advanced Tic-Tac-Toe. The object being to form lines of 4 or occupying all 4 spaces in a box.

",http://cf.geekdo-images.com/mMFh-1H-I85of_kYHHcmb-3hJrQ=/fit-in/200x150/pic559383.jpg
9433,Wheeler Dealer,1970,5.055,20,2,2,6,60,60,,Economic ,Roll / Spin and Move,"Wheeler-Dealer is a monopoly-style game (but not Monopoly) that was marketed in local areas and personalized for that area with the names of local businesses and retailers. The game includes a locally personalized Wheeler-Dealer Game Board, 6 playing tokens, 30 property title cards, 50 wheeler-dealer cards, 1 pair of d6, a set of instructions, a calculator card, and over 2.5 mil in play money.

The game does not involve building houses, but investing in a commodity futures exchange. This is the key difference from Monopoly. In the exchange, one invests money for a commodity. Dice is used to determine if profits are made or lost. Other aspects (rent, movement, bonuses for all in a color group) are similar to Monopoly.

",http://cf.geekdo-images.com/qiWg9wiFbhAvuB1j42vEPoXmll8=/fit-in/200x150/pic664029.jpg
9434,Der Bunte Hund,2004,4.05,10,0,2,5,20,20,Children's,Children's Game Deduction Memory ,Memory,"Skateboarder Benno is known as `the colourful dog' because he likes to wear different colours for each of his items of clothing.  The game consists of four rounds, each played with a different deck.  The card representing what Benno is wearing is hidden underneath the game board and the remainder are dealt to players.  On each turn a player will ask several questions about the colour of Benno's clothing items on the cards that the other players have; questions specify a clothing item and a colour.  If the answer to a question is `no', then the player asks the same question to other players.  If all of them say no then the colour that Benno is wearing for that item has been determined and the player gets a victory point chip.  If someone answers `yes' then a new question must be asked of the same person.  The round ends when all of the colours have been determined.

",http://cf.geekdo-images.com/tB_NSgj7PxToi6ISytlg3KcDG0w=/fit-in/200x150/pic264204.jpg
9435,Entenballett,2004,4.75,14,1,2,6,20,20,Children's,Animals Children's Game Dice ,Dice Rolling,"Four ducks want to dance a ballet.  Each player is given an equal number of cards showing dance positions.  (There are two sets of cards to provide easy or hard challenges according to player ages.)  Each turn a player rolls the die and turns one duck a space to the left or right for each duck showing on the die.  When the ducks are configured according to one of the cards it is discarded.  The first player to run out of cards wins.

",http://cf.geekdo-images.com/ZYoCg66BfqS0QoL8hHiNfNKTqI0=/fit-in/200x150/pic318974.jpg
9437,Die Knastbrüder,2004,4.42083,24,0,2,5,20,20,Children's,Bluffing Children's Game ,Dice Rolling,"In `Inmate' players attempt to release their friend from prison first.  Each player is secretly assigned one of the inmates to break out of jail.  When all ten bars are removed from an inmate's window the inmate escapes.  Players roll dice to determine what they are allowed to do.  When a policeman is rolled the player can do nothing.  On a roll of one to five the player chooses one cell from which that many bars will be removed.  One bar leaves the game and the rest are distributed to cell windows according to the player's choice.

",http://cf.geekdo-images.com/b1QShEyK227kvVzDN-dVUNvujrM=/fit-in/200x150/pic171980.jpg
9443,Cranium Booster Box 2,2000,6.64667,75,1.3846,3,6,240,240,,Action / Dexterity Expansion for Base-game Humor Memory Party Game Trivia ,ActingLine DrawingMemoryPaper-and-PencilRoll / Spin and Move,"This is a 2nd expansion set for the Cranium base game. It adds 800 new cards and 4 sets of clay. The cards and the clay are also part of the Cranium Primo Edition.

Expands:

    Cranium




",http://cf.geekdo-images.com/NzZHV6QtIG_QgcsS87YNQctvX5c=/fit-in/200x150/pic1044262.jpg
9444,Land Lords,2004,5.66667,6,0,3,5,45,45,,Card Game Medieval Memory ,Hand ManagementMemory,"From the publisher:

A card game in which players will find themselves fighting against each other, as powerful landlords of the middle ages, to expand their dominions. Your army may not be the only way to lead you to the victory, your skillful merchants and the loyalty of your townsfolk may be the key to achieve power. A difficult game for hard-core gamers.

From the designer:

It's a card game. It's more difficult (not for beginners!). The cards are Tarot-size. Each player is a Noble trying to take control of new territories. The Land cards have to be explored and each player must send Farmers, Merchants, Soldiers, Hunters and Artisans to have influence on the territory. Then, at the proper time, each Noble can try to take control of one of the territories provoking an Event (a War, a Market or so on). If he wins the Event he takes control of the territory and he scores points. When all territories have been controlled the game is over. It's more difficult. It requires good memory, good strategy and almost no luck.

",-1
