id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
4118,Slide 5,1980,5.45102,49,2,2,2,10,10,Abstract,Abstract Strategy ,Pattern Building,"You and your opponent alternately slip chips into the slotted gameboard. Whoever is the first person to get 5 of their color in a diagonal, vertical or horizontal row wins the game. But be careful, Slide 5 can be your downfall, for the gameboard is very changeable... if a row is filled with 5 chips (not all of the same color), a player may insert another chip into that row causing the others to slide down into new positions and to force out the bottom chip. So look every which way before you Slide 5!

",http://cf.geekdo-images.com/YwAwJ22Euw7un8EQRxrlhi1SoGE=/fit-in/200x150/pic195195.jpg
9049,Teenage Mutant Ninja Turtles Game,2003,5.50895,105,1.2143,2,4,60,60,,Animals Comic Book / Strip Dice Exploration Fighting Movies / TV / Radio theme ,Action Point Allowance SystemDice RollingPoint to Point MovementRoll / Spin and Move,"From the box:

Time to apply some Turtle Whacks!

In the heart of the city, a towering skyscraper houses the evil SHREDDER, finalizing his plans to take over the world. Four Teenage Mutant Ninja Turtles know they must find a way into the skyscraper in order to battle the vicious SHREDDER and stop his plans. But as they make their way through the sewers and along the city streets, they encounter SHREDDER'S henchmen trying to stop them. A ride on the subway can help the Turtles get closer to their goal. A side trip to Baxter Stockman's lab will slow them down. Which Turtle will make it past their enemies and defeat THE SHREDDER? Will it be you?

There are two sets of rules for the game. The basic game is a simple roll-and-move affair for kids, but the advanced game is much better, and plays somewhat like a stripped-down Buffy the Vampire Slayer.

",http://cf.geekdo-images.com/HfAWvzeWzD7kXYVg6ogKt0AOJaY=/fit-in/200x150/pic901967.jpg
2103,Project KGB: The Double Agent,1973,5.475,36,2.5,4,4,30,30,,Bluffing Deduction Spies/Secret Agents ,Paper-and-PencilRoll / Spin and Move,"Don't look now, but you're being watched! They know you've found Project KGB, the secret undercover spy training camp!

Game 2 of 2 in a series called Spy Training Games and issued in 1973 by House of Games Corporation Limited (Bramalea, Ontario, Canada)

Game 1 is Project CIA: The Secret Formula.
Game 2 is Project KGB: The Double Agent.

In Game 2, you're either an agent trying to identify the double agent, or you're the latter, sabotaging the training camp. Deception and deduction will keep you scrambling!

Super KGB is what you get when you combine both games 1 and 2.  Waddingtons included extra pieces in both sets so you could play a Deluxe version of either game using both boards.  Super KGB can be played by up to six, whereas the component games are limited to four. Waddington's also briefly sold both games in one box as Super KGB: The KGB meets the CIA in 2 Spy Training Games.

",http://cf.geekdo-images.com/I-GIK1vKxx6mR0kDSqobTQnY3Ro=/fit-in/200x150/pic30942.jpg
39180,Wordquest,2009,5.58605,86,1,2,4,30,30,Abstract,Abstract Strategy Real-time Word Game ,Pattern Recognition,"In Wordquest, players are confronted with a tableau of letters. Each tableau has a list of words that can be found in those letters, whether left to right, right to left, top to bottom, bottom to top, or diagonally. This game is basically a multi-player word search. When you locate the word, you mark it with your color tiles. If an opponent finds a word that uses a letter with your tile marking it, your word gets erased from the board. Whoever has the most tiles on the board when all the words are found wins.

",http://cf.geekdo-images.com/X3ch0D7ErcjrrLMpaH65tioSyjQ=/fit-in/200x150/pic389790.jpg
3156,The Warriors of Batak,1982,5.62857,35,2,2,2,90,90,Wargames,Science Fiction Wargame ,Hex-and-Counter,"This game is one of a series of unique science fiction battle games in the Pocket Line from Task Force Games.  The situation is: A small contingent of Confederation forces hold off an alien invasion by the Bataki strike forces.  Victory is achieved by holding strategic points on the map.  There is a nice mix of forces in the game.

",http://cf.geekdo-images.com/qiWsb2K2SClRhoMbGH7wNYJaNMk=/fit-in/200x150/pic12620.jpg
2697,Spice Navigator,1999,5.48438,32,1.5,2,5,90,90,,Deduction Economic Nautical ,Commodity Speculation,"Each player captains a European merchant ship out to trade for the spices of Africa and Asia.  The board simulates an old map and is divided into four trading regions, each with multiple ports.  Each region sells a different spice and the market price is controlled by card play.  However, an expert price can be obtained by guessing the identity of a mystery spice.  The game actually comes with around twenty small containers of real spices that get thrown into a bag.  If a player is trying to get an expert price, he picks one container  at random, opens it, sniffs it, and guesses what it is from a list of common and not so common spices.

This is not the main aspect of gameplay, but it does spice it up, so to speak.  It is mostly a commodity speculation game; not only do the players need to get good prices on the spices that they are bringing back to Europe, they also need to lay in supplies in order to keep their ship on the move.  Obtaining the money to buy  supplies requires selling spices to regions other than the spice's region of origin; and in this case, a player wants the spice price to be high.

Event cards add a random aspect to the game and there are pirates prowling the waters who are out to ruin a captain's best laid plans.

Title translates to The Spice Route.

",http://cf.geekdo-images.com/bQE7COBHpGcAlv_CbT9qXyoKg1w=/fit-in/200x150/pic738540.jpg
16699,Such & Such,2005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6574,Mad Dash!,1991,5.41667,30,1,2,2,10,10,,Card Game Educational Racing ,Hand ManagementPattern Building,"Each of two players unfolds a U.S. map and spreads half a deck of state cards face up on a table.  The timer is then turned over, and each player forms cards into a trail of neighbor states.  Scoring is conducted when the sand runs out by totaling the point values of each card and adding a 20 point bonus if the trail stretches from coast-to-coast.

",http://cf.geekdo-images.com/eNvYjVdmOZntinpBOo-4fPqt6dQ=/fit-in/200x150/pic29018.jpg
1611,Bullwinkle and Rocky Role Playing Party Game,1988,5.45313,67,1,2,10,90,90,,Adventure Animals Movies / TV / Radio theme Party Game ,Role PlayingStorytelling,"From the box.

And now here's something you'll really like!

Join the fun at Frostbite Falls and Wossamotta U. with Bullwinkle, Rocky and all their pals!  The Bullwinkle and Rocky game lets you play the role of your favorite character - from Dudley Do-Right and Mr. Peabody to Boris Badenov and Snidely Whiplash!  Easy to learn, the Bullwinkle and Rocky game is really three games in one!

The narration Game has all the fun of roleplaying with none of the complex rules!  Using cards as cues, you and your friends take a Bullwinkle and Rocky story, a Fractured Fairy Tale, or any other story and retell it - your way!  The only limit to the looniness is your own imagination as the story takes dramatic turnes, implausible twists, ans silly leaps of logic!  And incredibly easy to learn too.

In the Everybody Can Do Something Game, you play an actual Bullwinkle and Rocky character, in adventures based on your favorite TV cartoons!  Boris and Natasha have another fiendish plan - can Bullwinkle and Rocky stop them?  Will Bullwinkle ever pull a rabbit out of his hat?  No dice in this game - take a spin on one of the six character-customized spinners to find out how things turn out!

The Mr. Know-it-All Graduate Game gives you even more freedom and flexibility.  Make up your own characters!  Design your own adventures!  Use your favorite Bullwinkle and Rocky characters...or don't!  It's completely up to you!

Puppets: Hand puppets of your favorite characters.  Raise silliness to new heights.

Character Cards: Pictures and statistics for all the zany characters from the cartoons.

Spinners: Who will succeed? Spin each character's Rotational Randominzer to find out!  Spinners aren't just for kids anymore.

Cards: Filled with strange places and unusual happenings.  Use them to prompt the action.

",http://cf.geekdo-images.com/VwL5EzentmNNDH2ap3EIUsJSPAo=/fit-in/200x150/pic231675.jpg
6708,Eureka!,2002,5.49673,49,1,2,4,20,20,,Children's Game Educational Exploration Maze Memory ,MemoryModular BoardRoll / Spin and MoveSet Collection,"Game comes with 64 double-sided tiles, 16 claim tokens, 4 miner playing pieces, 1 die, and rules of play.

The object of the game is to be the first player to find and claim four different gold nugget tiles.  You start by turning all 64 tiles rocks-side-up and shuffling them.  Then you make the mine by laying a 8x8 grid of tiles.  Each player takes turns rolling the dice and moving.  When you land on a space, you look to see whether you have found gold, an obstacle (like Keep Out! signs, Danger signs, Bears, Bats, etc.), or just more rocks.  There are also mining cars and lanterns that help out too.

",http://cf.geekdo-images.com/LVrWk0FgyZhztKQdj_J6S9d76FY=/fit-in/200x150/pic2527891.jpg
16160,Junior Alias,1994,5.33372,43,1,5,8,30,30,Children's,Children's Game Party Game Racing Word Game ,PartnershipsPoint to Point Movement,"This game is the children's edition of Alias. The object of the game is to describe and guess pictures to your team mates so that they  can guess as many as possible within one minute.

Based on Alias.

",http://cf.geekdo-images.com/c3TcmaVlweTMH0D1zoQC1tNghDk=/fit-in/200x150/pic75786.jpg
5999,The Italian Campaign: Salerno,1992,5.57328,58,3.3333,2,2,240,240,Wargames,Wargame World War II ,Hex-and-Counter,"The Italian Campaign Series: Salerno, is the second of four operational level games  (Sicily, Salerno, Anzio and Med War) simulating the Battle for Italy in World War II using the Westwar Gaming System developed by Vanguard Games. This game represents the Allied invasion in southern Italy and was first published in Strategy  Tactics magazine #150.  Errata was published in ST #153.  Errata was published in ST #155.

The Allies are trying to force the Axis player to completely retreat from southern Italy.  Victory points are calculated based on the number of units captured, reduced, or retreated from the map... the difference between the Axis total and the Allied total determines who wins.

Three scenarios are provided: the historical situation, a 'What if?' scenario, and a scenario which links with 'The Italian Campaign: Sicily' game.

Game Scale:
Turn: 1 to 2 days
Hex: 5 miles
Unit: Company to Brigade

Game Inventory:
One 22 X 34 mapsheet
One countersheet (200 1/2 counters)
One 20 page rule booklet

",http://cf.geekdo-images.com/IWd3EXgotgVj7QnhqTS5qBwpe-Q=/fit-in/200x150/pic80840.jpg
28755,Die Sprache des Manitu,2007,5.43077,39,1,2,6,15,15,,Card Game Memory Party Game Word Game ,Memory,"The goal of the game is to speak the Die Sprache Des Manitu language

Each turn the players draw a card and read loudly the syllable, each new turn a new syllable is added and the player must say it without error.

from the publishers site:
Ma-Ni-Tu (The dodgy syllable game)
All the Indians pay attention to the chief who shows the first card. The first Indian reads it out loud: HO. The chief inserts it in the card holder so that the others cannot see it and the second card is drawn. The second Indian repeats Ho and adds TI for the second card. The wise chief verifies, if anyone makes a mistake. Who can remember the longest word in Manitou's language?

",http://cf.geekdo-images.com/HjaIQSw2GeixyuQmFQdtu30TZwI=/fit-in/200x150/pic199861.jpg
11585,Sum Swamp,2002,5.50938,32,1,2,4,20,20,,Animals Children's Game Dice Educational Math ,Roll / Spin and Move,"Math becomes an adventure with this addition and subtraction game that takes kids on a journey through Sum Swamp. Theyll make their way over the crocodile shortcut and through the endless loop by adding and subtracting the numbers on the dice. Includes 12 x 17 game board, four swamp critter markers, two number dice and operation die. Ages 5 - 7.

",http://cf.geekdo-images.com/oWKhj1uy9NNcFMkLIoowQmZ2Re4=/fit-in/200x150/pic47068.jpg
22469,Avatar: The Last Airbender Trading Card Game,2006,5.52841,44,1.8889,2,2,15,15,Customizable,Card Game Collectible Components Movies / TV / Radio theme ,,"Nickelodeon's hit animated series is coming to the world of gaming thanks to Upper Deck Entertainment.  Combining the amazing world of Waterbenders, Earthbenders, Firebenders, and Airbenders, the Avatar Trading Card Game centers on the adventures of Aang -- a reluctant hero who must lead the fight against the evil Fire Nation to restore balance in his war-torn world. Avatar fans can execute all the signature bending moves of Aang and the entire cast with UDE's new foil Zenemental cards, and slide-open Chamber Cards, which allows players to reveal hidden moves, and simulate all the action seen on the hit television series.

The QuickStrike system is compatible with other games such as Pirates of the Caribbean: Trading Card Game.

",http://cf.geekdo-images.com/AcfbXT4OPikmPe9vKlH-uCVtNbo=/fit-in/200x150/pic122289.jpg
136286,Star Wars: Bounty Hunter – Das Würfelspiel,2013,5.36481,54,1,2,5,30,30,,Dice Movies / TV / Radio theme Science Fiction ,Auction/BiddingDice Rolling,"Star Wars: Bounty Hunter - Das Wrfelspiel takes you and your fellow players into the huge Star Wars universe in the role of bounty hunters.

Each round, Darth Vader issues a decree as to which rebel you now need to capture, then the players take turns bidding on how many dice and dice rolls it will take them to roll what's needed and capture the rebel in question. The boldest player (i.e., the lowest bidder) will have the first chance to attempt a capture, but if you've overestimated your abilities, you'll end up with nothing to show for it. After fifteen rebels  including Luke Skywalker, Han Solo and Princess Leia Organa  have been captured by the bounty hunters, whoever holds the most task cards wins.

",http://cf.geekdo-images.com/UgwMhN-qvaNvfOeGwAO8HZx3BAI=/fit-in/200x150/pic1558921.jpg
32431,Altamira,2007,5.48774,126,2.4286,3,5,60,75,,Animals Prehistoric ,Area MovementSet Collection,"From the English rules:

Altamira - Hunters of the stone age

Altamira in the year 11,765 B.C. - You live together with other hunters in a cave. Sitting at the campfire, every evening you plan where you want to go stalking the next day to bring home food, furs, and material for new weapons. On the hunt you meet not only saber-toothed tigers, bison and cave bears, but mostly also hunters of neighboring tribes you have to stand up to. Whoever masters this best and captures the most prey will be honored as the most successful hunter.

You send your hunters to hunting grounds where they make weapons; with adequate weapons, they can kill animals on the hunt that follows. This gives you prey points. The player with the most prey points wins the game.

",http://cf.geekdo-images.com/SHVN-wl2j251m56fQXYqvMGCBCc=/fit-in/200x150/pic260577.jpg
37988,Trivial Pursuit: 25th Anniversary Edition,2008,5.52213,211,1.3333,2,36,90,90,,Party Game Trivia ,Roll / Spin and Move,"An update to the original Trivial Pursuit (1981).

While the core of Trivial Pursuit is still found in the 25th Anniversary Edition, there are a few differences from the original board game.  The original six categories are still used: geography, entertainment, history, art  literature, science  nature, sport  leisure.  Each category now has its own card, with six questions and three difficulty levels.  What you roll determines the level of difficulty of the question.  A roll of one or two results in an easy question, three or four a medium question, and five or six a hard question.  Play in the middle of the board is just like the 1981 version where you roll the die, move your scoring token that number of spaces, and try to answer a question in an attempt to roll again or, in a special case, win a wedge of the corresponding color.

The object of the game is still to win all 6 wedges and answer one final question in the center of the board.

The biggest difference of this new version is the addition of an outside track, which you move a 2nd playing piece, a pawn of the same color, around.  If you get a question correct, you get to move your pawn a certain number of spaces depending on the difficulty of the question answered.  If your pawn lands in one of the four specialty zones, you are granted a special power used either to help your chances to win the game or hurt your opponents.  These zones are the Face-Off Zone, the Slow it Down Zone, The Easy Cheesy Zone, and Freebie Zone.

",http://cf.geekdo-images.com/C1aCY02TucE0nKqmwR_4iLJ2pAo=/fit-in/200x150/pic393209.jpg
3918,Raiders of the Lost Ark Game,1981,5.47419,31,1.25,2,6,30,30,,Adventure Bluffing Card Game ,Roll / Spin and MoveSet Collection,"Based on the movie of the same title, players move around a world map collecting cards and try to obtain the Ark, Staff of Ra, and the Map Room.

Players can move by rolling the die and trying to pass through a country space to get a card.  Some paths have checkpoints which require a Passport to avoid losing a turn.  Ambush and Hostage cards are played against opponents to steal one of their cards, or make them lose a turn.

As soon as one collects the Ark, Staff, and Map cards at once (only 1, 2, and 3 of which are available), they move to a designated country to win.

",http://cf.geekdo-images.com/3C1nYTLuZ3ldPougr4pHxcBzePk=/fit-in/200x150/pic698624.jpg
31767,Outburst II,1991,5.48828,85,1,2,10,60,0,,Party Game ,,"Outburst II is an update of Outburst!.  This edition included new topics from the first edition.  As is Outburst!, teams take turns trying to guess as many of the 10 answers to a topic on the cards.

The game mechanism is very similar to the long time TV game show Family Feud.  An example would be a Topic Card of 10 Salad Ingrediants.  The team whose turn it was, would have to name the 10 salad ingrediants on the Topic Card by the time the minute sand timer runs out.

Re-implements:

    Outburst!




",http://cf.geekdo-images.com/hzEgX11GgNDNGAqZsxhYHB-L99E=/fit-in/200x150/pic42568.jpg
6272,Junior Stratego,1997,5.49273,55,1,2,2,30,30,Abstract Children's Wargames,Abstract Strategy Children's Game Dice Memory ,Dice Rolling,"A children's variant of the classic strategy game using a special die to decide combat, rather than a value system. Each team consists of wizards, princesses, knights etc.

At the near and far edges of the board are three spaces, where players place their major pieces (flag, jester and the robber baron) in any order. The first player to capture the other's flag is the winner.

",http://cf.geekdo-images.com/3aFB_TLbTDnwqx1bQHW965QPhHQ=/fit-in/200x150/pic35774.jpg
2637,Rome At War I: Hannibal at Bay,2000,5.48939,99,2.1875,2,2,120,120,Wargames,Ancient Wargame ,Area MovementDice RollingSimulation,"First game in the Rome at War series.

Tactical wargame of moderate complexity that focuses on Hannibal (Carthage) versus Rome. Units are rated for combat strength and morale. Rules cover cavalry, elephants, facing, assaults, missile fire, legion/phalanx movement, and recovery. Activation system for leaders. Generally need a 6 roll to score hits. Small map (which is mounted) is not hex based, but divided into numbered areas. Five scenarios (historical commentary included) are provided; all can be completed in an hour or less. Excellent graphics.

",http://cf.geekdo-images.com/ILKbkNwv9u1MSXlTzt0zHV2t75U=/fit-in/200x150/pic237698.jpg
122868,Blackrock City,2012,5.46648,91,1.9091,2,4,30,30,,American West ,Auction/Bidding,"In Blackrock City, you are the chief of your group of outlaws, and you want to claim as much gold and silver as possible by attacking cities and stagecoaches. You will have to be clever to estimate the number of outlaws needed to attack  and watch out for the Sheriff and your opponents!

The game is played in rounds. Each round, players bid on the right to perform the next bank robbery by placing a number of outlaws in the center of the playing area; each player starts with eight outlaws. Alternatively a player can skip the round or postpone an attack until after other players bid, but doing so will cause one or more of his outlaws to become wounded. When a player bids outlaws, the sheriff token moves a number of city tiles equal to the number of outlaws bid (in most cases). If a sheriff lands on a player's Chief of the Outlaws token  as these tokens are located on city tiles and not used for bidding  one of that player's outlaws is wounded.

The winner of the bid attacks a city, most likely netting him gold and possibly giving him new outlaws (as they are freed from that city's prison), but which city is attacked is determined by the difference between the winning bid and the lowest bid. Thus, bids from the other players will influence the winner's gains  and if the winner lands on the city tile where the sheriff is located, he gets nothing. The player with the second highest bid attacks the stagecoach and gains one silver.

If a player claims something from a city tile, it's flipped over and now has a different power for the remainder of the game, allowing a player who lands on the tile to steal gold or silver cubes from an opponent or wounding one of that player's outlaws. After each round, players collect the outlaws they used to bid and wound the healthy outlaws by flipping them over to their wounded side. A wounded outlaw who is wounded again is removed from the game. (Prisoners come into the game wounded, so they can be used only once.)

The game ends when no player has any outlaws remaining or all players refuse to bid in a given round. The player who has collected the most gold and silver wins!

",http://cf.geekdo-images.com/EadC3eN4XVQZ_yjziiExu50lT9Q=/fit-in/200x150/pic1438294.jpg
66256,Triplica,2010,5.42273,44,1,1,6,15,15,,Card Game ,Pattern Building,"Players compete by placing cards to line up three in a row of the shape that matches their secret Goal. The first player to score five Goals wins! But beware... placing a card can help your opponents as easily as it can help you!

Triplica includes two multi-player games and a highly addictive solitaire version. With three ways to play, choose the version that is best for you. Triplica combines a mix of strategy and luck, and is easy to learn and fun to play.

",http://cf.geekdo-images.com/GwXRyqiU5n10-onjjLY5kPol-d8=/fit-in/200x150/pic710744.jpg
8996,Pictionary Junior,1988,5.51145,152,1.3125,3,8,60,60,Children's,Children's Game Party Game ,Paper-and-PencilRoll / Spin and Move,"Pictionary Junior is a simplified version of the parent game, designed for a younger audience.  Players divide into two teams, each with one Picturist and the rest of the players as Guessers. If there are only 3 players, one can act as full-time Picturist.

The game consists of rolling a die to circle a linear track on the board.  Topics to draw come from cards.  An hourglass marks the time limit for guessing.  The cards contain simpler topics than the parent game, more suitable for children.  Guessing correctly earns the next roll. The game is advertised for Ages 7 - 12. (Other editions say Now for ages 8-14.)

",http://cf.geekdo-images.com/2oGKLyGm9XeAtyJxFLdlcqcgY3g=/fit-in/200x150/pic106035.jpg
6531,Dwarven Dig!,2003,5.55799,290,2.0667,2,6,45,45,Strategy Thematic,Adventure Exploration Fantasy ,Modular BoardPick-up and Deliver,"FROM THE BOX:  Dwarven Dig! is the fast-paced, hard-hitting, cave-smashing game of dwarves on the hunt for treasure.  With the wise, grit-generating elder, the savvy engineer, the hell-raising miner and the stout warrior, can you lead your team safely through the perils of the mountain to retrieve the treasure before your opponents do the same?  Play defensively or go on the attack to directly thwart the other teams, and never play the same game twice due to the game board's tile construction system.  Face the mountain if you dare!

Reprinted by Bucephalus Games

",http://cf.geekdo-images.com/vZ4s0NqnysAe3tcCkbYIS1a3A4Y=/fit-in/200x150/pic452737.jpg
