id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
210162,Legions and Barbarians,2017,0,0,3,2,4,30,120,,Ancient Wargame ,Action Point Allowance SystemChit-Pull System,"Tactical game of combat between the legions of Rome and the various barbarian tribes of Europe, England and Scotland.

The game is designed to be played by two players and completed in 30-60 minutes per battle.
This is the first game in the 60 Minutes to Victory series.

",-1
210163,Raiders of the North Sea: Hall of Heroes,2017,9.5,2,3,2,5,60,90,,Expansion for Base-game Medieval Nautical ,Hand ManagementSet CollectionWorker Placement,"Description from the publisher:

In Raiders of the North Sea: Hall of Heroes, a mead hall has been constructed, attracting a new breed of adventurers. Each raid brings new quests for the daring to endure. But with mead in abundance, there is little room for the wary. So sharpen your axe and ready your shield, there are new adventures awaiting!

In additional to including components for an extra player, Hall of Heroes also includes the new mead hall board, large player boards, mead, quests, reputation and a variety of new townsfolk.

",http://cf.geekdo-images.com/2TRQpmkdXOm0K5oFBdtDxfR-zzo=/fit-in/200x150/pic3206297.png
210164,Raiders of the North Sea: Fields of Fame,2017,9,1,0,2,5,60,90,,Expansion for Base-game Medieval Nautical ,Hand ManagementSet CollectionWorker Placement,"Description from the publisher:

In Raiders of the North Sea: Fields of Fame, enemy jarls have joined forces to help defend against the onslaught of raids on their settlements. But despite their threats, there is fame awaiting those who seek to kill or subdue them. Encountering a jarl is sure to bring injury, but now is no time for the faint-hearted. Onwards to the battlefield!

In additional to including components for an extra player, Fields of Fame also includes the new township board, enemy jarl tokens and cards, fame, damage and a variety of new townsfolk.

",http://cf.geekdo-images.com/4TF1YqGcTLRPWYzV_SPDV-Bi9ks=/fit-in/200x150/pic3206295.png
210177,Royale,1996,0,0,0,2,4,0,0,,Abstract Strategy Card Game ,Hand Management,"Royale is a board game for 2, 3 or 4 players and a game consists of one hand per each player with a maximum of four hands per game. Scores for each hand are accumulated and the player with the highest grand total wins the game. Players can draw equal and it is possible for them to end a hand, or even a game, with a negative score.

Having been dealt a hand of twelve cards, players, in turn, move their marker round the board, discarding cards, picking up cards, scoring points, deducting points from other players, and from themselves. The maximum number of points a player can score in any hand is 50 but they can score extra points if having declared (played all their numerical cards), they are left only with Kings, Queens, Jacks (Court Cards), provided these are ALL of the same suit.

Players move their marker and score points according to the value of the cards which they play. For example; a 1 of any suit is worth one point and allows the player to move their marker forward one space; a 2, two points and two spaces; a 3 three points and three spaces, and so on, up to 10. Players must always play a card of the suit matching the suit on the space which their marker is in.

Court Cards follow a different rule. Players move their marker forward for the number of spaces indicated by the value on the particular Court Card played but, they DO NOT score any points. Instead they DEDUCT from their score, points to the value of the Court Card played. Only when a player declares do Court Cards take on a positive value.

(The cards for this game are specialized: The Ace has been replaced with a 1; the King has a caricature of Robert the Bruce; the Queen is Mary, Queen of Scots; the Jack is Bonnie Prince Charlie (Charles Edward Stewart), and the Jokers are Crowns. An extra Joker/Crown card has been added for a total of 55 cards per deck.)

",-1
210181,Doctor Who: Time Clash – Starter Set,2016,8,4,0,2,4,15,0,,Card Game Movies / TV / Radio theme ,,"In Doctor Who: Time Clash, the Doctor and the Daleks are locked in a desperate struggle for the fate of the universe itself.

Youll play cards representing plans, threats, tech, and quips to stacks that represent the time of the struggle, the Doctors companion, and the enemys influence.

The two sides also compete to control the Doctors location, which activates or deactivates crucial powers. During the games build-up segment, each side tries to establish an advantage. When the balance tips and the endgame comes, they press for victory.

Either one of the Doctors desperate gambits will succeed, or the Daleks pressing threats will crush him!

",http://cf.geekdo-images.com/OQpXNwOs-5aZ60krWiLLcZuRZLY=/fit-in/200x150/pic3209827.jpg
210182,Burgers of the World,2016,7,1,0,2,4,15,30,,Card Game Puzzle ,Hand ManagementPattern Building,"Burgers of the World is an expansion for Burger Up.

Description from the publisher:
Burgers of the World expands the Burger Up game with 6 new Top Bun and 24 new Ingredient cards from 5 different countries: Australia, France, Germany, Japan, and Mexico. It also includes the customisable Globetrotter set, giving you a way to make your very own masterpiece.

",-1
210183,Moon Harvesters,2016,9,1,0,2,4,20,30,,Abstract Strategy Science Fiction Space Exploration ,Tile Placement,"Helium-3 is one of only two stable isotopes with more protons than neutrons.* Its unusual properties give humanity access to technology beyond science fiction; for example, by combining superfluid helium-3 with common helium-4, a dilution refrigerator can maintain cryogenic temperatures at 2 millikelvins, and hyperpolarized 3He enables MRI imaging of the flow of air within the lungs.

So, once the speculation began that billions of years of solar winds should have embedded even more helium-3 in the surface of the Moon than we can find on Earth, it didn't take long for the first companies to propose the profitability of mining helium-3 from the lunar surface.

You head one such lunar mining company, with its own patented, uniquely-shaped helium-3 extraction apparatus. Of course, you also must regularly send moon rovers to identify new helium-3 deposits.

Moon Harvesters is a reimplementation of another game by the same designer called The Bitcoin Harvest and feels like a cross between Hippos & Crocodiles and Battle of LITS.

MATERIALS

Lunar surface gameboard (1212 / 1216 grid)
40 harvester pieces (10 of each of 4 types)
40 helium-3 deposits.
3 craters
Game case

GAMEPLAY OVERVIEW

Players take turns placing a harvester, collecting all Helium3 deposits that the harvester has covered and then placing two new deposits on any two empty cells. When all players pass in sucession the game ends. The player with most deposits collected wins the game.

",http://cf.geekdo-images.com/La87sh8jlNDNBu-4egPXOxB2XPc=/fit-in/200x150/pic3214105.jpg
210184,Z Europkiem przez Europę,2015,0,0,1,2,5,30,45,,Educational Print & Play Travel Trivia ,Roll / Spin and Move,"Europek - a cheerful dragon will take you on a journey through Europe. Along the way from Strasbourg to Cracow you will visit several European countrels and learn about their culture, geography and customs.

Players take turns to roll the dice and move their pawns on a board depicting the map of Europe. If a player lands on a space with a question, they have to answer correctly or move several squares back. The first player to reach the finish is the winner.

",http://cf.geekdo-images.com/xWmtR61kpV1Vb-ehskzcHMl8jgE=/fit-in/200x150/pic3232198.jpg
210204,Check!,2016,5.4,2,0,3,6,0,0,,,,"In Check!, players pair up to perform hand gestures  fist bumps, handshakes, high fives, and more  with them taking on more gestures if they feel confident about their ability to perform them all fluidly enough to score maximum points.

",http://cf.geekdo-images.com/enKsqmcFQLyRYVpAT9BG7usHzXo=/fit-in/200x150/pic3204913.png
210206,Transhumanity,2018,0,0,0,0,0,60,90,,Adventure Novel-based Science Fiction Space Exploration ,Co-operative PlayModular BoardPoint to Point MovementVariable Player Powers,"The event called the Leap happened in the blink of an eye, but changed mankind's future forever. Earth was mysteriously torn from its orbit by an unknown force - the Sun disappeared from the sky, and a scarlet dwarf star took its place. No one knows how or why did the Leap happen, but one thing seems certain: it was an act of a superior intelligence with an unknown origin and intention.

The mystery is up to your group of explorers to unfold through a series of plays. Discover multiple variants of the post-Leap Earth in an age when technology is spiraling out of control, becoming both a blessing and a curse. Evolve into a powerful Transhuman on your journey to discover the truth behind the Leap - but hold on to your humanity or face the consequences.

Transhumanity is a story-driven co-operative campaign game where players use point-to-point movement to explore multiple post-Leap Earths. Each game is based on an open card-drafting mechanism where players may use the drafted cards to either influence the current Earth's fate or build their own deck to customize and improve their character for the long run. The campaign will gradually unveil the truth behind the Leap, and leads to an epic conclusion.

The game is based on an award winning science fiction novel by Brandon Hackett.

Are you ready to become the next step in human evolution?

",http://cf.geekdo-images.com/jNiDJT3HpRDy34SmCtUz6_t0X08=/fit-in/200x150/pic3212496.jpg
210209,REVENGE!,1972,10,1,0,3,6,120,0,,Dice Fantasy Print & Play Science Fiction ,Dice RollingPlayer EliminationRole PlayingRoll / Spin and MoveVariable Player Powers,"User summary:

REVENGE! began with a pair of heavily modified Monopoly boards and a greatly expanded set of rules, adding numerous complications and special situations to the game.  Rather quickly, REVENGE! evolved into a completely original game that featured an intriguing blend of complex board game and basic elements of role-playing.  The game generally follows a roll-and-move paradigm around a rectangular board (looking something like a doubled Monopoly board.  Various board locations may cause special circumstances, including teleporting to off-board locales where, generally, various types of player-vs-player activities are allowed.

The game primarily was designed by Jack Harness and other members of the Los Angeles Science Fantasy Association in the early 1970s; it had assumed a stable, final form by about 1972.  Games were said to last from hours to days.  It was routinely played (and continuously modified) by society members until about the advent of Original Dungeons  Dragons.  Many game proponents created implementations of the game, all with hand-drawn art from Jack Harness, some with minor rules variations.

In 2016, Lee Gold and Barry Gold converted their personal extant copy into electronic format.  This involved a general revision for clarity and format of the not-inconsiderable rule book, as well as a production of a color electronic playing board.  This version was published for free download, intended for print-and-play use.  In addition to the revised and cleaned-up game, a scan of the original products also was made available.

The game is intriguing as a very early example of a basic type of role-playing game prior to the commercial advent of Dungeons  Dragons.

",http://cf.geekdo-images.com/Iovl2Q8KoBixNGGI9ckPIUAgKa0=/fit-in/200x150/pic3208832.png
210231,Made In America,2017,0,0,0,1,30,10,30,,American West Card Game Humor Movies / TV / Radio theme Party Game Word Game ,ActingPattern BuildingStorytellingTake ThatVoting,"Made In America is about exercising the First Amendment by making card combinations to create obnoxious sentences!

Playing the game is easy (as long as you aren't some simpleton or commie). The leader of the round, the President, slams a noun or verb onto the table in the most fashionable way possible. Everybody else follows up with the two most absurd cards they can muster to complete the sentence. The President judges the submissions and chooses one person to be granted a patriot point for their awesome word salad.

",http://cf.geekdo-images.com/YcD2MR9r-T5sgE9wSvSnw7tIqKo=/fit-in/200x150/pic3208283.jpg
210232,Dungeon Degenerates: Hand of Doom,2017,10,7,0,1,4,30,360,,Adventure Exploration Fantasy Medieval Renaissance ,Co-operative PlayDice RollingRole PlayingVariable Player Powers,"Dungeon Degenerates: Hand of Doom takes place in the Dark Fantasy Realm of Bodengard in the decaying Eastern Provinces of the Wurstreich. Players take escaped criminal adventurers on unsavory missions through four distinct regions, each with their own monsters  encounters. As the players explore the Wurstreich, danger levels rise continuously across the map. Players must complete their mission before the Hand of Doom descends on the board, unleashing evil magic on the land.

Dungeon Degenerates is for 1-4 players co-op. Players can form parties or split up throughout the game at will - there is no forced obligation to compete or stick together. Game play is 1-3 hours based on mission. Dungeon Degenerates has an Epic RPG campaign feel in an open world sandbox board game  you bring your experience  items from previous missions. There are multiple missions  objectives of varying difficulty with multiple ways to approach each mission. Dungeon Degenerates is set in a cohesive  fixed world with multiple distinct regions which feature unique encounters  thematic monsters. Encounters allow multiple interaction choices - you do not have to fight everyone you see. Play features an open experience system allowing for character customization with new skills. You are always in danger - the town is not an artificial safe zone - combat is dangerous. There are various modes of travel - players cooperate to choose their route  pace, or split up  fend for themselves. You can customize difficulty  theme with expanded monster  encounter decks. Dungeon Degenerates features streamlined combat with tactical depth, each player rolls dice only once on their turn, using standard 6-sided dice only. There are over 100 monsters with unique abilities  artwork.

",http://cf.geekdo-images.com/btA7oF4VRtjKpIzKvtN6_HDg31Q=/fit-in/200x150/pic3208822.jpg
210233,The Nemesis Crown,2007,0,0,0,2,6,60,120,,Exploration Fantasy Fighting Horror Miniatures ,Dice RollingModular BoardRole PlayingVariable Player Powers,"The Nemesis Crown was a global narrative campaign created by Games Workshop for their Warhammer Fantasy setting, that started in late June 2007. The Mordheim Nemesis Crown development team led by Mark Havener authored the supplement. It was last official Mordheim expansion featuring some of the game's original contributors to be published digitally by Games Workshop. It followed the same story composed by Andy Hoare for Warhammer, through a series of campaign scenario concepts designed by Stuart Cresswell.

Welcome to the Great Forest where the race for the artefact known as the Nemesis Crown has begun. Lying deep within the heart of the Empire, the locale presents a problem for the Vampire Counts, the Skaven Lords, the Chaos Champions and the other warlords who would search for the fabled relic. Marching an army roughshod through the lands of the Empire would be a foolish and inefficient use of resources. If these races are to scour the very heart of the land then stealth and subterfuge will be required. And being a dark, dense, tangled and vast area of wilderness, the Great Forest contains many areas too wild and remote for even the Empire's own armies to access. Thus the responsibility for scouring for clues will often fall to small foraging parties, operating beneath the gaze of the armies who march upon the region.

The Mordheim Nemesis Crown development team were; Ian Davies, John Severn, Chris Templin, Mark Havener, Mike Kitch, Stuart Cresswell, Terry Maltman  Tommy Muller. Story-telling by 'Rev' David Warrington.

Artist credits for the Nemesis Crown global campaign; Markus Trenkner, Alun Davies, Alex Boyd, Paul Dainton, David Gallagher  Nuala Kinrade

",http://cf.geekdo-images.com/dwRw4exr-akaSTwrQB0iT0SBFZA=/fit-in/200x150/pic3206356.jpg
210253,Gold Rush at Dead Man's Creek,2017,0,0,0,2,5,20,50,,American West ,Roll / Spin and MoveTake ThatVariable Player Powers,"Its 1851, the Gold Rush has been raging for three years and Old Man Biff has kicked the bucket. His widow Betsy has decided to return to civilization and sell her land rights to the best gold digger out there!

Gold Rush: Dead Man's Creek is a fast-paced scramble to be the first player to bank 10 gold and win the rights to the gold claim.

Players roll a die and move their pawns from town to the river to pan for gold and return the gold to the bank. Watch out though, other players are looking to steal your gold or stop you any way they can by using their attack cards! Can you survive the rush?!

",-1
210271,Guild Ball: Kick Off!,2016,9,1,0,2,2,0,60,,Fantasy Medieval Miniatures Sports Wargame ,Action Point Allowance SystemDice Rolling,"In Kick Off!, two players take on the role of team coach for either the rowdy Brewers or the tactical Masons and play a match of Guild Ball, a bloody mob football game of intense action and high stakes.

As the coach, youll get to make strategic decisions and exciting plays to rack up victory points. Be the first team to score 12 points and victory is yours! Your players can win points by scoring goals or by sending the other team's players back to the bench. And as your players make plays on the field, theyll generate a unique resource that will let your team play harder and bring the Guild Ball crowds roaring to their feet.

The Kick Off! starter set contains everything you need to play a match of Guild Ball, including 12 diverse character models, each full of personality with their own unique playstyle. The included tokens and health dials make it easy to track the effects of each character's plays as you combine their unique strengths to dominate the field.

",http://cf.geekdo-images.com/aMmBEahI3VnbVCYDqGttU1c5dks=/fit-in/200x150/pic3208513.jpg
210273,The Gigolo Club,2016,0,0,1,3,8,30,45,,Humor Mature / Adult Party Game ,,"The Gigolo club is a frivolous card game. You have to find out who is who and then seduce the ones that are fitting your goals. As you do not know anybodys character, you start asking them questions, either you go for one person and find out everything about him/her or you just ask for a characteristic up to all players.

When you find the right one for tonight you go on to seduce him. You give your character to him and he checks if your preferences fit and your aversions do not. You can help out with action cards making you more attractive or making your partner fit to your goals.

If the sexual preferences, the taste and aversions fit, your seduction is successful.

You can use action cards to seduce someone who is not interested in you or you can use them to frustrate the seductions of another player. You get one point for each goal you reached and then you pick a new character and new goals.

The player who reaches the most goals wins.

",http://cf.geekdo-images.com/-bFxMqsW-05_Od8ogRSeI5RRz1A=/fit-in/200x150/pic3238537.jpg
210274,Petrichor,2017,0,0,0,1,4,20,80,,Environmental Farming ,Area Control / Area InfluenceModular BoardVoting,"Welcome to the lush world of Petrichor; you are a cloud. Your entire purpose in life is to expand, sire other clouds and water crops. Unfortunately, your mates (who are also clouds) have a similar plan. Its up to you to manipulate the weather and assimilate these rogue clouds to contribute to the growth of as many crops as possible - all in order to claim the title of Most Valuable Cloud.

Petrichor is an all new highly interactive game for 1-4 players, where players control clouds, vote on the weather, and rain on the fields to make their water grow the most plants! While the game is gentle in theme, the interaction is cut-throat, swift, and field-wateringly fun!

",-1
210290,Legendary: Buffy The Vampire Slayer,2017,0,0,0,1,5,0,0,,Movies / TV / Radio theme Science Fiction ,Card DraftingCo-operative PlayDeck / Pool Building,"Legendary: Buffy The Vampire Slayer is the newest addition to the Legendary series.

In Legendary, a semi-cooperative deckbuilding game, 1 to 5 players take the roles of heroes from fan-favorite universes (Marvel, Big Trouble in Little China or Buffy the Vampire Slayer) and attempt to stop a Mastermind and her nefarious schemes. Players win the game if the Mastermind is beaten 4 times, with the game ending in a draw if the mastermind is not defeated but the evil schemes are stopped.

Based on the popular TV series only, Legendary: Buffy the Vampire Slayer will feature a light/dark track that influences characters' strength, meant to boost the thematic feeling.

",-1
210294,Gnomic Parliament,2017,6.5,3,0,4,8,30,30,,Party Game ,Voting,"Gnomic Parliament is kind of a party game, but with a little bit of tactics. During play, you vote to change the rules of the game, and voting the same way as other players gives you points toward winning.

",http://cf.geekdo-images.com/GLZYd8FknVtU58xWj8qAojmcXZQ=/fit-in/200x150/pic3226109.jpg
210295,Lightseekers,2017,0,0,0,2,2,10,15,,Card Game Fantasy Fighting ,Card Drafting,"The Lightseekers trading card game is a standalone physical game that includes 385+ lovingly crafted printed cards, each scannable by the Lightseekers video game to unlock in-game effects such as new spells, boosts or even pets that will fight alongside you! Each card is embedded with a one time in-game bonus.

Each player in the trading card game takes control of a hero who uses an arsenal of cards, featuring spells, creatures, items, and locations, to defeat their opponents.

The heroes of the game use a specific branch or subset of the magical energy, which is referred to as an Order. There are six known Orders that equate to six different playstyles.

The game is quick and easy to learn, but also provides great depth for advanced players who wish to experiment with deck building and tactical play using unique mechanics.

",http://cf.geekdo-images.com/zGEJNjV6lfdUvYYo9nJcC7ucjI0=/fit-in/200x150/pic3230932.jpg
210297,Courtside Basketball,2014,10,1,0,1,2,0,0,,Sports ,Simulation,"Courtside Basketball by FTP sports Games is a full-stats simulation of pro basketball. Players are rated individually for both offensive and defensive characteristics. A few examples are the player's ability to shoot, pass, drive to the basket, draw and commit fouls, rebounds, steals, blocked shots. etc.  The game is played either using Play Result Cards or using the designer's self-created Gamecenter, an Excel spreadsheet that not only flips the cards for you, but also helps track the score and stats.

After choosing your teams, you first set up the pre-game warm up, which includes whether referees will call the game tight (thus more fouls), normal mode or let them play (less fouls).  You also choose how physical the game will be depending on whether the teams historically are rivals or not. Finally, you assign each starter a specific color code, which will determine how often they control the ball.

Game play starts like any other basketball game, with the opening tip.  Once a team gains control, you first determine through team ratings if the offensive team will run a set offensive play or a faster transition play.  The play result cards or Gamecenter chooses the player by the color code and you choose to have the player shoot, drive to the basket, make a low post move or pass!  Random numbers determine if the basket is good, defensive stops, fouls, etc.  If the shot is no good, new cards drawn determine rebounding, blocked shots, etc.

Play continues as a regular basketball game in 15 second increments, however does capture the flow of a pro basketball game.  Each team is carded with every player who played for that team in the year chosen.  The game is played either solitaire or with 2 players.

",-1
210308,NUKED,2016,0,0,0,2,8,35,190,,Abstract Strategy Party Game ,Co-operative PlayPartnershipsPress Your LuckRock-Paper-ScissorsSet Collection,"NUKED is a card game for 2 - 8+ players that pits your post apocalyptic settlement against other players as you try to collect enough settlers to win the game. In the process, you can play cards to ruin other settlements or try to protect your own.

It's a fairly simple game to learn, it doesn't have attack point vs. defense system, theres not a ton of stats to keep up with, it's more like paper rock scissors.

The other element is the Fate Cards, which might make you switch hands with another player, or allow you to play any settler card in your hand for example. Those cards can be pulled by any player once per round, and in any order, so it doesnt have to be their turn to pull the card. It can really change the dynamic of a game and make for some pretty hilarious and fun moments. The game can be measured and tactical or chaotic and crazy, it all depends on the player.

",-1
210315,Devil's Run: Hell's Highway,2017,9,2,0,2,6,30,60,,Dice Fighting Miniatures Racing Transportation Travel ,Dice RollingGrid MovementModular Board,"Devil's Run: Hell's Highway is a fast-moving and hard-hitting vehicular combat board game (for 2-6 players) set in a post-apocalyptic America.

This is a standalone expansion to Devil's Run: Route 666 and each can be played on their own or can be mashed together for more extreme carnage!

The Devil's Run system uses a rolling board mechanic, to ensure all players feel like they are on the edge of their seat; fall too far behind and you are out of the race, get too far in front and you could open yourself to an airstrike or an unexpected obstacle in the road. Live fast and die hard on Hell's Highway. Can you survive the Devil's Run?

There are four main types of vehicles: Bikes, Trikes, Buggies and Cars. Each of these vehicle types play differently due to how they drive, their weapons and their arcs of fire. The game has story driven missions which are a mix of full throttle racing and maximum carnage vehicular battle, with an immersive ruleset to make you feel like you're a part of the post-apoc action. You use three, six and ten sided dice, statlines and modifications to represent every aspect of the game from scenery effects, shooting, ramming and sideswiping, to using equipment like Nitros, Oil Slicks and Smoke Screens.

",http://cf.geekdo-images.com/lmeE08RN8ljeEB_zUvSWjZ0d3Qc=/fit-in/200x150/pic3208793.jpg
210336,Touria: the 10th castle door,2016,7.33333,3,0,2,4,45,60,,Adventure Fantasy Humor Medieval Renaissance Travel ,Point to Point Movement,"An extra door to mix in with the base game. If you open it, you lose unless you can discard a heart token.

",http://cf.geekdo-images.com/UanfSit3o2Iv0qLEWrcw9COwobg=/fit-in/200x150/pic3208030.jpg
