id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
66851,Schlag den Raab: Das Spiel,2010,6.37172,99,1.5,2,6,60,60,,Action / Dexterity Movies / TV / Radio theme ,,"Schlag den Raab - Das Spiel is a board game based on a German TV show.
The players have to compete in different mini-games, where they have to demonstrate knowledge and motor skills.

Among those 36 mini-games there is one, where players have to point to cities as exactly as possible on an empty map. In another game, you have to drop an egg and catch it. A third game is about answering rather easy questions, that are really tricky if you have no time to think about it. So for example: How many vertex has a cube? A lot of people will answer 6 instead of 8.

The mini-games are chosen randomly. The players score points in all these games. After the chosen number of mini-games is played, the one with the highest score is the winner.
 ",http://cf.geekdo-images.com/jO7doJyMfl5SNumK221dptmtmmI=/fit-in/200x150/pic698092.jpg
176816,The Little Prince: Rising to the Stars,2015,6.15207,169,1.4444,2,6,15,30,,Children's Game Movies / TV / Radio theme Travel ,Modular BoardPoint to Point MovementTime Track,"In the Little Girl's wake, go to meet the Little Prince, flying on board your biplane! Flying from cloud to cloud and from surprise to surprise searching precious stars, an unexpected journey awaits.

The Little Prince: Rising to the Stars brings you in a journey from the Grandfather's house to the Little Prince's planet. It is a point-to-point movement game, in which your goal is to collect stars.

You move your plane by playing one of the fox cards in your hand, and every player starts with the same set of cards (eight cards numbered 1-5, with duplicates of 2, 3 and 4). Whoever is farthest back on the path to the Little Prince's planet is the active player, and this player plays one card from hand, moving at least one cloud and up to the number of clouds shown on the card. If you land on a star cloud, you take a star from the reserve; if you land on a telescope cloud, you flip one of the tokens at Grandfather's house to see what happens; if you land on a bird cloud, you take one card from Grandfather's deck, which provide different types of movement. If you arrive on a cloud where an opponent's plane sits, you take a card at random from that opponent's hand and give him in return a card of your choice.

When you cross one of the three connecting boards, you take one of the story tiles next to it, with these tiles holding 1-5 stars. Collect both the fox and Little Prince, and you earn eight stars for this pair instead of only two.

If you manage to make it all the way to the Little Prince's planet  and you'll need to pick up extra movement cards in order to do so  you receive a star-filled paper plane, with the quickest players receiving the most stars. In the end, whoever collects the most stars wins.

",http://cf.geekdo-images.com/1HT2Yk-O3ML5UjU9YvFGW1nbw-s=/fit-in/200x150/pic2577103.jpg
155314,Strike A Pose,2014,6.66408,71,1.25,3,14,50,50,,Action / Dexterity Party Game ,Voting,"Players in Strike A Pose need to do just that, with the poses they strike being presented to them on cards within the game.

Each round, one player is the Guesser and must leave the room before everyone else does their thing. The other players take a statue card that's shared, then an individual ID card with a number from 1 to 7 on it; each number relates to a named pose on the card, with all of the poses having a theme in common  e.g., Water Sports is the category, and the poses are snorkeling, swimming, fishing, sailboating, surfing, water polo and jet ski.

The players each freeze in their poses as best they can, then the Guesser returns, looks at the statue card, then assigns numbers as best as she can to each player. If she guesses correctly, then both she and the poser score.

",http://cf.geekdo-images.com/Trts95U9uPq8EGs-cyYhLDwcG04=/fit-in/200x150/pic1936445.jpg
23329,Skybridge,2006,5.88214,252,1.9615,2,4,20,20,Abstract,Abstract Strategy ,Hand ManagementPattern Building,"Players try to build the best buildings and take over the city.

Game contains a wooden board and 44 wooden playing pieces.

",http://cf.geekdo-images.com/wXGOT0PInaRFquydAn7NpUjRXgU=/fit-in/200x150/pic140901.jpg
81826,Disaster on Everest,2010,6.60513,78,1.7857,1,1,60,60,,Sports ,Chit-Pull SystemPick-up and Deliver,"Disaster on Everest is a solitaire game of climbing to the summit of Mt. Everest. Your goal is to use your guides to move clients up and down the mountain safely before the storm arrives. Each turn, you are limited in the number of climbers you can move. Guides can move clients farther, but your clients outnumber your guides. An event chit is drawn that must be either purchased out of a limited amount of Prestige Points or it goes on the Storm Track, hastening the arrival of the storm. The storm phase decreases movement and increases the difficulty of managing the clients.

Points are scored for clients that reach the summit and live to return to base camp.

From the publisher:

As the owner of an exotic travel company that specializes in extreme sporting activities, you provide clients with a way to reach the top of the world, Mt. Everest. Unfortunately, several other competing agencies have opened up, each with the goal of becoming the most prestigious and successful travel company.

You control the guides and clients attempting a dangerous ascent to the summit of Everest as a deadly storm approaches. The more clients that reach the summit and live to tell the tale, the greater your company's prestige and fortune. Can you triumph over a Disaster on Everest?

Control the movement of your guides and climbers as they navigate the treacherous ridges, ascend the technically-challenging Hillary Step, and strive to reach the top of the world! Maximize the use of your guides' special abilities to safely escort your clients as the storm approaches. Manage the events on the mountain or lose your well-paying important clients to the inevitable disasters that await.

Advanced and optional game rules add client traits and unique travel company abilities.

Followed up and expanded by:

     Disaster on K2 




",http://cf.geekdo-images.com/PNgcKp8cWADsVsrdrHMw1YQZBIk=/fit-in/200x150/pic803570.jpg
101930,Carnival,2011,5.80063,457,1.5312,2,4,30,30,Family,Card Game Dice ,Dice RollingHand ManagementSet CollectionVariable Player Powers,"Think Ferris wheels, roller-coasters, carousels, flying swings, and bumper cars! Open your Carnival for business before the other carnies do by building four of the five available rides along your Midway. Then cue the Carnival music and watch the crowd rush in!

Carnival is a card game of set collection for 2-4 players, ages 12+, that utilizes dice to determine actions. Each turn, a player rolls three dice and chooses two of them to perform actions which can allow them to gain and discard cards from their hand and/or Midway. Each player also has three tickets that may be discarded to affect the dice rolls or block other players' actions.

",http://cf.geekdo-images.com/WJ3u16Yc5GMTO9tcGpEdd6E09vo=/fit-in/200x150/pic1193820.jpg
49394,Battleground Fantasy Warfare: Dwarves of Runegard,2006,7.6119,42,2,2,2,60,60,Wargames,Card Game Dice Fantasy Wargame ,Variable Phase Order,"Not playable on their own as you need two starter decks to play the game.

Battleground Fantasy Warfare is a point-based tabletop tactical wargame in which units are represented by cards.

The Dwarves of Runegard combine stalwart infantry with the mystic power of runes kept sacred for generations. Control the battlefield with might and magic while ballistae devastate your enemies from afar.

",http://cf.geekdo-images.com/BvJUaSRIK1oB3ggUOaSK3KinWoo=/fit-in/200x150/pic519143.jpg
135019,Formula E,2014,6.27038,130,1.5,3,6,60,60,,Animals Racing Sports Transportation ,Grid MovementHand ManagementPoint to Point Movement,"Every year, villagers gather from far and wide for the harvest festival. They bring fine carpets to the market and share delicious mango juice while praying men honor the holy cows, and the children tease mischievous monkeys and gasp at the snake charmers. But the main event of the festival is the elephant race. Young men and women of the region spend days painting joyous and reverent decorations on their elephant partners for this one moment when they can surge through the crowds of festive villagers, push and shove their way past other racing pachyderms, and brave the tiger-filled forests to win honor for themselves and their proud elephant friends. The bell rings, the elephants trumpet their excitement, and the race begins!

Formula E is a game in which 3 to 6 players race their elephant pawns through an Indian village, over treacherous mountains, and across parched deserts seeking to be the first one to complete the course.

The primary game mechanism in Formula E is hand management as players use their hand of cards to advance their elephants through the course. Elephants move in a unique manner  they push elephants in front of them until those elephants hit an obstacle, then the active elephant pushes sideways until a path is clear for it to move forward again. Certain move-adjusting cards and tactical-screwage cards can be played to trigger events like diagonal movement, obstacle movement, and nasty little screw-your-opponents effects. Elephant racing is not, necessarily, a sport of honor!

",http://cf.geekdo-images.com/3FPBBozTngPPkGjispWfh5PIz7Y=/fit-in/200x150/pic1502976.jpg
161290,Space Movers 2201,2015,6.97237,76,2.125,2,7,60,60,,Action / Dexterity Comic Book / Strip Dice Science Fiction ,Co-operative PlayDice RollingPick-up and Deliver,"GAME OVERVIEW
Space Movers is a cooperative sci-fi adventure set in the year 2201. In this game you play the role of one of the crew members on board the space ship Liberty. Your job as a Mover is to jump from planet to planet in the system picking up and delivering cargo. Movers specialize in getting cargo to its destination as efficiently as possible. As you deliver cargo, you are rewarded with resources that are needed to keep the Liberty flying. But you must do this without drawing too much attention from the Universal Oversight.

Universal Oversight (UO) is the government elected by the planets to police the system. The UO watches all movement through the system in an attempt to keep order. Over time it has become corrupt and evil. UO Scouts are sometimes dispatched to chase down and interrogate Movers that have been spotted delivering cargo. They are looking to confiscate anything that might be a threat to the UOs power. If you draw the eye of the UO too often, your job will eventually become impossible. You and your fellow players must work together to deliver cargo, avoid UO Scouts and quickly handle any Events that pop up along the way.

To win the game, you need to complete a set of five Objective Cards. These cards directly continue the story that begins in the included graphic novel Finding Liberty. (A 20-card random objective card deck will also be included with the game. Players can choose 5 cards from this deck for a fresh experience each game)

- Unique Dice-Rolling Mechanic
How the dice are rolled-Space Movers handles dice-rolling to complete skill checks in a whole new way. Rolls take place inside the game box on a specially designed roll board. Dice are rolled one at a time instead of all at once. For each skill needed in the check, 1 die will be rolled needing a 5 or higher for success. Since the dice are rolled 1 at a time into the box, players are encouraged to strike dice already rolled in an attempt to change the result as needed. After all the dice are rolled, one last roll is made using the blank 6 sided die. This signals the end of the skill check and is a players last attempt to change any previous die results.

- Comic Book Included
The story begins in the Comic book Finding Liberty that will be included with the game. Objective cards that match the Comic continue the story as you play the game.

- Game Soundtrack 
Listen to the official game soundtrack on your computer or smart phone.

",http://cf.geekdo-images.com/K1iAUaGRhxz7GcQ3RJ4svZDaw9I=/fit-in/200x150/pic3028582.jpg
171708,HoldFast:  Korea 1950-1951,2015,6.94912,57,2.3333,1,2,120,120,Wargames,Korean War Modern Warfare Wargame ,Action Point Allowance SystemDice Rolling,"Holdfast Korea 1950-1951 is the follow up to our highly popular Holdfast Russia 1940-1941. The game uses simple mechanics with a highly interactive turn sequence that keeps gamers engaged for a fast, fun, and furious 2 to 2.5 hours of play.  The game units are blocks with labels and a low unit density on board means the game does not bog down. The core rules are 4 pages expanded to 8 with detailed graphics and explanations meaning you can be up and playing with 15 minutes of rules reading and a short set up.

Korea is called Americas forgotten war. There are very few games on the topic, and none quite like this. The US Army, US Marine Corp, ROK Army, NKPA, and CPA forces are all represented. Air power, armor, and the Naval might of the UN forces are represented simply and elegantly. Rail movement, amphibious landings, and surprise attacks are in here too. Can you as the NKPA take Seoul and Pusan before the might of the US led UN forces get too strong? Will you as the UN player be able to blitz into N. Korea securing the Yalu River before Chinese forces come pouring across like a blizzard from the north? And as a last resort can you secure more enemy territory to control across the 38th Parallel as the peace makers negotiate the end of the war? The decisions are yours!

",http://cf.geekdo-images.com/K4qAjVcrKNno-I7oYp1_QU9-I2o=/fit-in/200x150/pic2397061.jpg
84922,21 Motines,2011,6.85564,62,1.9,3,5,45,45,Family,Economic Industry / Manufacturing Nautical Pirates ,Hand ManagementVariable Phase OrderWorker Placement,"Some sailors work in a boat to make their fortune. The ship's Captain will lead them to fish, to hunt for treasures, to sell fish to the fish market... They can only do whatever the Captain wants, or mutiny to become the new Captain!!!

After 21 mutinies, the sailor who has earned the biggest success will be proclaimed the best of all those embarked in this adventure.

THE GAME

Players will try to earn victory points and money taking different actions on the board. One player, the Captain, who starts the round, decides which action is performed that round. The other players can either perform it along with the captain or mutiny to become the Captain for the next round. The game ends after 21 mutinies, i.e. 21 changes of the Captain role. Then the player with the most Victory Points wins the game.

",http://cf.geekdo-images.com/rzsZSUV5tj7W4P4m4E58rA4qK_Q=/fit-in/200x150/pic850977.jpg
151446,La Fallera Calavera: el joc de cartes valencià,2014,7.24035,57,1.8889,2,5,30,30,Family Party,Bluffing Card Game Fantasy Fighting Humor Zombies ,Hand Management,"After dying in a fireworks exhibition due to lack of security, a young Fallera -a girl dressed in traditional valencian costume- comes to life as a zombie. She feels furious and wants revenge. Therefore, she awakens dozens of traditional valencian characters, now turned into zombies. There is only one solution to save humanity from the apocalypse: to find five ingredients to cook a tasty paella that calms the rage of the fallera.

A unique game based on a 100 cards deck. Players (2 to 5) must find 5 ingredient cards to win the game. Ingredients, as well as other kind of treasures, can be stolen by other players. They can use battle cards to fight and achieve other's possessions, comparing attack and defense points of the two cards in the battle. Bluffing is also a must, as the player who is attacked can't see the character who is using his opponent. The game has some luck component and players can use very different kind of special cards not only to strengthen their soldiers, but to fiercely punish their competitors.

",http://cf.geekdo-images.com/njlnLSh_iwS51chhFcbVLw2fbnY=/fit-in/200x150/pic1972040.jpg
40455,Skirmish Wars: Advance Tactics,2009,7.28247,59,2.3333,2,4,60,60,Wargames,Print & Play Territory Building Video Game Theme Wargame ,Modular Board,"Skirmish Wars: Advance Tactics is a light - medium weight wargame based on the wildly popular turn-based strategy game Advance Wars released by Nintendo.  It will be a print and play game with a modular game board system for endless variety.   The main objective will be to capture your enemy's HQ or eliminate all enemy threats.  Players will start many scenarios without units and just a handful of money.  By building units and capturing cites, players can raise new capital in order to build bigger armies.

If the design is successful, the possibility of incorporating armies from newer Advance Wars games will be considered.  This version will include 4 armies, CO's and special powers from the first Advance Wars game released on the Gameboy Advance.

Microbadge: 

",http://cf.geekdo-images.com/2fxfdlUozhrrgpT7Lv96J81RQ2U=/fit-in/200x150/pic422889.jpg
3818,Alias,1995,5.78562,660,1.3077,4,12,60,60,Party,Party Game Racing Trivia Word Game ,ActingPartnershipsPoint to Point Movement,"Alias consists of many cards, each card has 6 words written on it. Each word has a number, from 1 to 6. Words are various - from very easy to very hard. Some are made of several words defining one thing (example: Silver Medal). There is also a board with tiles. Each tile is marked with number from 1 to 6.

Alias is played in teams, usually in teams of 2, but more people are also allowed. The explainer must change every turn. Each team gets a figure representing them on the board. Their goal is to get through the board. Each time a figure stops one team member must take cards from the pack (not showing it to the other team member(s)) and explain the words on every card that have the same number as the space their figure landed on. The hourglass (also included) is set just before the team member starts explaining the word. (Looking at the first card and thinking about how to explain the word before the time is set is allowed.) The Player must get the other team member to say the  word that is written on card  by using sentences to describe the word.  For example, if the word is Silver Medal, a player can say something that a sportsman wins at the Olympic games. But if other team member says just Medal, it isn't correct. Then the first player must further define what the hint might be. Second player can answer as often as he/she wants until the time runs out. If time runs out or first player accidentally uses the word which is written in card, the team loses a turn. Variations: opposites and/or foreign words are allowed.

Based on Alias' success, Tactic has kept publishing re-implemented versions of the same basegame, such as Fame Alias, Junior Alias, Junior Alias: Travel, Muumi Alias, Family Alias,  Party Alias,  High School Musical Party Alias, and has also licensed Noteability as Musiikki Alias.

",http://cf.geekdo-images.com/-crGNNg-ucaQA4QqRei5pXelRNY=/fit-in/200x150/pic451300.jpg
143323,Stak Bots,2013,6.40125,120,1.625,2,6,10,10,,Card Game ,Hand Management,"Simple but fun game based on playing from a hand of cards representing robots. Each has special powers and affects the stack (stak) in different ways, making it more tactical than a simple rock-paper-scissors exercise.

The game functions by giving each player a stack of cards as well as a hand.  Each turn, players take a new card from the shared draw pile and may add a face-up card to the stack, trash a card from the stack or from their hand.  When a card is played, it will have entry effect that may operate on the stack ordering of the player or opponent.

Once all playing/trashing is finished for a turn, the player may attack the card on top of an opponent's stack with the top card of their own.  The battle itself is quite simple and just a matter of comparing power, although assuming your bot survives its first battle, it can go on to attack the newly revealed card underneath.  The real tactical consideration goes into the pre-attack stack manipulation phase.

There is an open turn structure which allows players to carry out actions in any order and any number of times. This means they can react to the often unpredictable results of long entry effect chains, or to cards that their opponents play defensively during your turn.

The game is also customisable: you can adjust the complexity or game length by adding more Staks for each player or by changing basic game mechanics.

",http://cf.geekdo-images.com/W1UPeIEMJIQ_7NauYyjCXKo7w3k=/fit-in/200x150/pic2056061.png
16674,Advanced Tobruk System Basic Game 1a: Screaming Eagles,2005,7.07222,63,2.4,2,2,60,60,Wargames,Wargame World War II ,Hex-and-CounterSimulation,"A new Basic Game to replace the Basic Infantry Game that quickly went out of print.  This one feature four scenarios covering action in Normandy involving the 101st Airborne Division.  There is a new Basic Game map for this game as well as complete Basic Game rules.  Several scenarios have two versions, one for those who only own this game and another that provides extra units (tanks, jeeps, MGs) for owners of Against All Odds.

",http://cf.geekdo-images.com/YUG2U-nIv2a7_I20V6BNgtQzC_A=/fit-in/200x150/pic105633.jpg
1620,Decline and Fall,1972,6.64438,89,2.6154,4,4,120,120,Wargames,Ancient Negotiation Wargame ,Hex-and-CounterVariable Player Powers,"Decline and Fall is a four-player game in which some of the forces which led to the breakup of the Roman empire are represented. Each player is provided with counters representing peoples or armies which move across a map of the ancient world and engage in conflict with other units. Through strategic movement, conflict and diplomacy each player tries to achieve certain goals.

The four sides are: Rome, the Goths, The Huns and the Vandals.  The four sides have asymmetrical strengths and units.

A game consists of 15 turns, each divided into 4 player-turns which in turn consist of three main stages: movement, conflict, and movement again. A full turn represents about 5 years of real time.

",http://cf.geekdo-images.com/nB8UyI-yavhecLyLomFKKP5njnY=/fit-in/200x150/pic14602.jpg
181524,Masmorra: Dungeons of Arcadia,2016,7.85326,46,2,1,5,20,45,,Adventure Dice Fantasy Miniatures ,Dice RollingModular BoardTake ThatVariable Player Powers,"Masmorra: Dungeons of Arcadia is a fast-paced, dice-driven dungeon crawl board game set in the Arcadia Quest universe where players control Heroes that explore three levels of a dungeon filled with monsters, traps and treasure! Bosses, special rooms and countless surprises await the Heroes, but only one can be the first to reach the final level and become the undisputed champion of the Realm!

In Masmorra, players get to roll and re-roll a pool of Dice that guides their actions for their turn, and a unique dungeon is created as players lay down tiles while exploring it and fighting off monsters that are presented by special dice! But Heroes must also be aware of opponent Heroes, as they'll be able to use cards to disrupt their carefully laid-out plans!

",http://cf.geekdo-images.com/nKmol4KdiAH8KDKNM0vubsNfqso=/fit-in/200x150/pic2869709.png
167,Dicke Kartoffeln,1989,6.20643,140,3.5,2,6,120,120,,Economic Farming ,Commodity Speculation,"You may not expect much from a game about potato farming, but there's quite a lot to this one.  Each player owns a farm of five fields, and over the course of several years must deal with such issues as crop rotation, market watching, over-fertilization, insects, weather, and more.  As the game winds to a close, the winner will be the player with healthiest fields as well as the greatest profits.

Note: The first edition of the game is for 2-4 players (later editions are for 2-6).

4th Place 1989 Hippodice Spieleautorenwettbewerb.

",http://cf.geekdo-images.com/HNUF7L3vakq1QWij3zZiss6ZsmE=/fit-in/200x150/pic256839.jpg
477,The Broadway Game,1981,6.42991,112,2.3333,2,6,120,120,,Economic Movies / TV / Radio theme ,Roll / Spin and MoveStock Holding,"In The Broadway Game, you're a producer engaged in the rough and tumble world of show business finance. You can take your shows out of town and come back a hit...or die on the road from bad reviews. Your investors can pull out or a union can strike your set. Your star can fall ill; you can sell the movie rights; or be rocked by scandal. It's Broadway...

The Broadway Game was invented in the late 1950's backstage in New York by Ernie Parmentier. Over the years it has become a cult hit, played in theater circles from New York to Hollywood. Now, in this new version presented by stage and screen star Mike Farrell, you can see what the excitement's all about!

",http://cf.geekdo-images.com/w6AW4ra7tfYQVC8PYbJawsc5eO0=/fit-in/200x150/pic693575.jpg
